algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog++,k=14,normal,50,10000000,10000000,100000,21041998,100000,99713.84,548579.7698,740.6617108,0.008125,0.007406617108,-286.16,286.16,-0.0028616,0.0062036,787.0805041,620.36
HyperLogLog++,k=14,normal,50,10000000,10000000,100000,42,100000,99983.6,588061.7959,766.8518735,0.008125,0.007668518735,-16.4,16.4,-0.000164,0.0062416,759.32175,624.16
HyperLogLog++,k=14,normal,50,10000000,10000000,100000,137357,100000,99991.08,466094.9731,682.711486,0.008125,0.00682711486,-8.92,8.92,-8.92e-05,0.0053444,675.9087512,534.44
HyperLogLog++,k=14,normal,50,10000000,10000000,100000,10032018,100000,100198.7,546429.1531,739.2084639,0.008125,0.007392084639,198.7,198.7,0.001987,0.005753,758.2758469,575.3
HyperLogLog++,k=14,normal,50,10000000,10000000,100000,29042026,100000,100036.74,597876.1963,773.2245446,0.008125,0.007732245446,36.74,36.74,0.0003674,0.006291,766.334457,629.1
HyperLogLog++,k=14,normal,50,10000000,10000000,1000000,21041998,1000000,999886.6,108312216.7,10407.31554,0.008125,0.01040731554,-113.4,113.4,-0.0001134,0.0082486,10303.34082,8248.6
HyperLogLog++,k=14,normal,50,10000000,10000000,1000000,42,1000000,999688.24,61734070.27,7857.103173,0.008125,0.007857103173,-311.76,311.76,-0.00031176,0.00648344,7784.380718,6483.44
HyperLogLog++,k=14,normal,50,10000000,10000000,1000000,137357,1000000,1000094.26,46460397.79,6816.186455,0.008125,0.006816186455,94.26,94.26,9.426e-05,0.00566026,6748.338668,5660.26
HyperLogLog++,k=14,normal,50,10000000,10000000,1000000,10032018,1000000,1001427.38,54089495.51,7354.556105,0.008125,0.007354556105,1427.38,1427.38,0.00142738,0.0059479,7419.239803,5947.9
HyperLogLog++,k=14,normal,50,10000000,10000000,1000000,29042026,1000000,1002375.94,50813921.53,7128.388424,0.008125,0.007128388424,2375.94,2375.94,0.00237594,0.00609042,7445.987777,6090.42
HyperLogLog++,k=14,normal,50,10000000,10000000,5000000,21041998,5000000,5000480.36,1326514787,36421.3507,0.008125,0.00728427014,480.36,480.36,9.6072e-05,0.005536864,36058.49743,27684.32
HyperLogLog++,k=14,normal,50,10000000,10000000,5000000,42,5000000,5008439.24,1100288391,33170.59527,0.008125,0.006634119055,8439.24,8439.24,0.001687848,0.005182032,33904.32708,25910.16
HyperLogLog++,k=14,normal,50,10000000,10000000,5000000,137357,5000000,5003355.78,1173962569,34263.13717,0.008125,0.006852627434,3355.78,3355.78,0.000671156,0.00527598,34084.37438,26379.9
HyperLogLog++,k=14,normal,50,10000000,10000000,5000000,10032018,5000000,5007420.8,1631020371,40385.89322,0.008125,0.008077178644,7420.8,7420.8,0.00148416,0.00661412,40662.86065,33070.6
HyperLogLog++,k=14,normal,50,10000000,10000000,5000000,29042026,5000000,5005011.16,912431352.6,30206.47865,0.008125,0.006041295731,5011.16,5011.16,0.001002232,0.004929208,30319.8689,24646.04
HyperLogLog++,k=14,normal,50,10000000,10000000,10000000,21041998,10000000,9973671,0,0,0.008125,0,-26329,26329,-0.0026329,0.0026329,26329,26329
HyperLogLog++,k=14,normal,50,10000000,10000000,10000000,42,10000000,9973671,0,0,0.008125,0,-26329,26329,-0.0026329,0.0026329,26329,26329
HyperLogLog++,k=14,normal,50,10000000,10000000,10000000,137357,10000000,9973671,0,0,0.008125,0,-26329,26329,-0.0026329,0.0026329,26329,26329
HyperLogLog++,k=14,normal,50,10000000,10000000,10000000,10032018,10000000,9973671,0,0,0.008125,0,-26329,26329,-0.0026329,0.0026329,26329,26329
HyperLogLog++,k=14,normal,50,10000000,10000000,10000000,29042026,10000000,9973671,0,0,0.008125,0,-26329,26329,-0.0026329,0.0026329,26329,26329
