algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899825,1839968,1839968,59857,0.03150658613,59857,0.03150658613,1839968,0
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899999,1834284,1834284,65715,0.03458686031,65715,0.03458686031,1834284,0
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899415,1894212,1894212,5203,0.002739264458,5203,0.002739264458,1894212,0
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899684,1872799,1872799,26885,0.01415235376,26885,0.01415235376,1872799,0
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899939,1810432,1810432,89507,0.04711045986,89507,0.04711045986,1810432,0
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899803,1812610,1812610,87193,0.0458958113,87193,0.0458958113,1812610,0
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899775,1937123,1937123,37348,0.01965917016,37348,0.01965917016,1937123,0
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900479,1910893,1910893,10414,0.005479671178,10414,0.005479671178,1910893,0
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899782,1938090,1938090,38308,0.02016441886,38308,0.02016441886,1938090,0
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900202,1814528,1814528,85674,0.04508678551,85674,0.04508678551,1814528,0
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900093,1886952,1886952,13141,0.006915977271,13141,0.006915977271,1886952,0
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899520,1908614,1908614,9094,0.00478752527,9094,0.00478752527,1908614,0
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899889,1910232,1910232,10343,0.005444002255,10343,0.005444002255,1910232,0
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900236,1926735,1926735,26499,0.01394510998,26499,0.01394510998,1926735,0
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899776,1947541,1947541,47765,0.02514243785,47765,0.02514243785,1947541,0
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900065,1891849,1891849,8216,0.004324062598,8216,0.004324062598,1891849,0
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900115,1834170,1834170,65945,0.03470579412,65945,0.03470579412,1834170,0
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900443,1978280,1978280,77837,0.04095729259,77837,0.04095729259,1978280,0
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900447,1909035,1909035,8588,0.004518936861,8588,0.004518936861,1909035,0
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900015,1827581,1827581,72434,0.03812285692,72434,0.03812285692,1827581,0
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900150,1829742,1829742,70408,0.0370539168,70408,0.0370539168,1829742,0
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1899601,1811723,1811723,87878,0.04626129382,87878,0.04626129382,1811723,0
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,21041998,21041998,k=18,k=10,reduce_then_merge,recoverable,pairwise,1900370,1895558,1895558,4812,0.002532138478,4812,0.002532138478,1895558,0
