algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899825,1983842,1902912,84017,0.04422354691,3087,0.001624886503,1902912,80930
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899999,2005092,1900020,105093,0.05531213437,21,1.10526374e-05,1900020,105072
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899415,1969676,1890850,70261,0.03699086298,8565,0.004509283121,1890850,78826
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899684,2006986,1904545,107302,0.05648413104,4861,0.002558846629,1904545,102441
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899939,2022918,1895095,122979,0.06472786758,4844,0.002549555538,1895095,127823
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899803,1975815,1879815,76012,0.04001046424,19988,0.01052109087,1879815,96000
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899775,1990520,1904602,90745,0.04776618284,4827,0.002540827203,1904602,85918
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900479,2017743,1902152,117264,0.06170233925,1673,0.0008803043864,1902152,115591
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899782,1989114,1911359,89332,0.04702223729,11577,0.006093857085,1911359,77755
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,murmurhash3,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900202,2016107,1892902,115905,0.06099614673,7300,0.00384169683,1892902,123205
