algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=14,streaming,50,10000000,1,100000,21041998,1,1.56,0.2514285714,0.5014265364,nan,0.5014265364,0.56,0.56,0.56,0.56,0.7483314774,0.56
Probabilistic Counting,L=14,streaming,50,10000000,102,100000,21041998,101.94,154.92,36181.99347,190.2156499,nan,1.865956935,52.98,52.98,0.5197174809,0.8913667249,195.5885988,90.9
Probabilistic Counting,L=14,streaming,50,10000000,203,100000,21041998,202.82,399.66,127470.4739,357.0300742,nan,1.760329722,196.84,196.84,0.9705157282,1.242195288,404.478034,252.04
Probabilistic Counting,L=14,streaming,50,10000000,304,100000,21041998,303.58,522.08,226714.9731,476.1459577,nan,1.568436517,218.5,218.5,0.7197443837,0.9823748572,519.504052,298.26
Probabilistic Counting,L=14,streaming,50,10000000,405,100000,21041998,404.32,632.9,231276.3776,480.9120268,nan,1.189434178,228.58,228.58,0.5653442818,0.8288940583,527.9333102,335.26
Probabilistic Counting,L=14,streaming,50,10000000,506,100000,21041998,504.82,680.88,237703.9445,487.548915,nan,0.9657876371,176.06,176.06,0.3487579731,0.7063126438,513.4943232,356.66
Probabilistic Counting,L=14,streaming,50,10000000,607,100000,21041998,605.08,704.04,226724.3657,476.1558208,nan,0.7869303577,98.96,98.96,0.1635486217,0.5555194045,481.3042281,336.2
Probabilistic Counting,L=14,streaming,50,10000000,708,100000,21041998,705.44,955.6,470973.1837,686.2748601,nan,0.9728323602,250.16,250.16,0.3546155591,0.6852255501,723.6480636,483.52
Probabilistic Counting,L=14,streaming,50,10000000,809,100000,21041998,805.7,1230.32,1033182.589,1016.455896,nan,1.261581105,424.62,424.62,0.5270199826,0.8913767031,1091.692915,718.62
Probabilistic Counting,L=14,streaming,50,10000000,910,100000,21041998,905.86,1276.66,1055407.821,1027.330434,nan,1.134094048,370.8,370.8,0.4093347758,0.8318009344,1082.029685,753.84
Probabilistic Counting,L=14,streaming,50,10000000,1011,100000,21041998,1005.92,1342.86,1052724.694,1026.02373,nan,1.019985416,336.94,336.94,0.3349570542,0.7693604769,1069.780398,774.1
