algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog++,k=6,normal,50,10000000,10000000,100000,21041998,100000,100572.5,169130048.6,13005.00091,0.13,0.1300500091,572.5,572.5,0.005725,0.0998406,12887.01687,9984.06
HyperLogLog++,k=6,normal,50,10000000,10000000,100000,42,100000,98481.66,166449785.7,12901.54199,0.13,0.1290154199,-1518.34,1518.34,-0.0151834,0.0942186,12861.80961,9421.86
HyperLogLog++,k=6,normal,50,10000000,10000000,100000,137357,100000,99479.02,202104890,14216.35994,0.13,0.1421635994,-520.98,520.98,-0.0052098,0.1098414,14083.11799,10984.14
HyperLogLog++,k=6,normal,50,10000000,10000000,100000,10032018,100000,102660.76,195476863.3,13981.30406,0.13,0.1398130406,2660.76,2660.76,0.0266076,0.1149024,14094.2176,11490.24
HyperLogLog++,k=6,normal,50,10000000,10000000,100000,29042026,100000,99336.14,101858389.3,10092.49173,0.13,0.1009249173,-663.86,663.86,-0.0066386,0.0814966,10013.08801,8149.66
HyperLogLog++,k=6,normal,50,10000000,10000000,1000000,21041998,1000000,1008634.7,1.225577068e+10,110705.7843,0.13,0.1107057843,8634.7,8634.7,0.0086347,0.0869515,109932.7672,86951.5
HyperLogLog++,k=6,normal,50,10000000,10000000,1000000,42,1000000,1045581.26,2.589475091e+10,160918.4604,0.13,0.1609184604,45581.26,45581.26,0.04558126,0.11416478,165694.0167,114164.78
HyperLogLog++,k=6,normal,50,10000000,10000000,1000000,137357,1000000,995431.42,1.025820541e+10,101282.7992,0.13,0.1012827992,-4568.58,4568.58,-0.00456858,0.07186046,100368.8857,71860.46
HyperLogLog++,k=6,normal,50,10000000,10000000,1000000,10032018,1000000,978305.6,1.682507907e+10,129711.5225,0.13,0.1297115225,-21694.4,21694.4,-0.0216944,0.10812236,130227.5872,108122.36
HyperLogLog++,k=6,normal,50,10000000,10000000,1000000,29042026,1000000,1024085.68,1.272564499e+10,112808.0005,0.13,0.1128080005,24085.68,24085.68,0.02408568,0.09106012,114242.0766,91060.12
HyperLogLog++,k=6,normal,50,10000000,10000000,5000000,21041998,5000000,4954135.72,1.911664041e+11,437225.8045,0.13,0.0874451609,-45864.28,45864.28,-0.009172856,0.069852744,435254.6476,349263.72
HyperLogLog++,k=6,normal,50,10000000,10000000,5000000,42,5000000,4900246.26,2.516151963e+11,501612.5958,0.13,0.1003225192,-99753.74,99753.74,-0.019950748,0.086117524,506491.5606,430587.62
HyperLogLog++,k=6,normal,50,10000000,10000000,5000000,137357,5000000,4899575.04,2.171169935e+11,465958.1457,0.13,0.09319162914,-100424.96,100424.96,-0.020084992,0.077253168,472080.3176,386265.84
HyperLogLog++,k=6,normal,50,10000000,10000000,5000000,10032018,5000000,4870577.76,2.578118255e+11,507751.7361,0.13,0.1015503472,-129422.24,129422.24,-0.025884448,0.08956816,519043.0668,447840.8
HyperLogLog++,k=6,normal,50,10000000,10000000,5000000,29042026,5000000,4948839.32,1.792797135e+11,423414.352,0.13,0.0846828704,-51160.68,51160.68,-0.010232136,0.067157016,422269.5045,335785.08
HyperLogLog++,k=6,normal,50,10000000,10000000,10000000,21041998,10000000,9003425,0,0,0.13,0,-996575,996575,-0.0996575,0.0996575,996575,996575
HyperLogLog++,k=6,normal,50,10000000,10000000,10000000,42,10000000,9003425,0,0,0.13,0,-996575,996575,-0.0996575,0.0996575,996575,996575
HyperLogLog++,k=6,normal,50,10000000,10000000,10000000,137357,10000000,9003425,0,0,0.13,0,-996575,996575,-0.0996575,0.0996575,996575,996575
HyperLogLog++,k=6,normal,50,10000000,10000000,10000000,10032018,10000000,9003425,0,0,0.13,0,-996575,996575,-0.0996575,0.0996575,996575,996575
HyperLogLog++,k=6,normal,50,10000000,10000000,10000000,29042026,10000000,9003425,0,0,0.13,0,-996575,996575,-0.0996575,0.0996575,996575,996575
