algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899825,1915344,1915344,15519,0.008168647112,15519,0.008168647112,1915344,0
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899999,1892386,1892386,7613,0.004006844214,7613,0.004006844214,1892386,0
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899415,1889234,1889234,10181,0.00536007139,10181,0.00536007139,1889234,0
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899684,1895272,1895272,4412,0.00232249153,4412,0.00232249153,1895272,0
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899939,1905127,1905127,5188,0.002730613983,5188,0.002730613983,1905127,0
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899803,1907613,1907613,7810,0.004110952557,7810,0.004110952557,1907613,0
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899775,1881572,1881572,18203,0.009581660986,18203,0.009581660986,1881572,0
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900479,1871952,1871952,28527,0.01501042632,28527,0.01501042632,1871952,0
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899782,1906953,1906953,7171,0.003774643617,7171,0.003774643617,1906953,0
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900202,1898095,1898095,2107,0.001108829482,2107,0.001108829482,1898095,0
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900093,1868961,1868961,31132,0.01638446118,31132,0.01638446118,1868961,0
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899520,1886562,1886562,12958,0.006821723383,12958,0.006821723383,1886562,0
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899889,1889859,1889859,10030,0.005279255788,10030,0.005279255788,1889859,0
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900236,1882585,1882585,17651,0.009288846228,17651,0.009288846228,1882585,0
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899776,1890780,1890780,8996,0.004735295108,8996,0.004735295108,1890780,0
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900065,1913649,1913649,13584,0.007149229105,13584,0.007149229105,1913649,0
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900115,1905085,1905085,4970,0.002615631159,4970,0.002615631159,1905085,0
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900443,1889037,1889037,11406,0.006001758537,11406,0.006001758537,1889037,0
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,siphash24,siphash24,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900447,1893377,1893377,7070,0.003720177411,7070,0.003720177411,1893377,0
