algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog++,k=11,normal,50,10000000,10000000,100000,21041998,100000,99617.2,5239303.755,2288.952545,0.02298097039,0.02288952545,-382.8,382.8,-0.003828,0.0193964,2298.05429,1939.64
HyperLogLog++,k=11,normal,50,10000000,10000000,100000,42,100000,99103.58,6127556.82,2475.390236,0.02298097039,0.02475390236,-896.42,896.42,-0.0089642,0.0216698,2609.324529,2166.98
HyperLogLog++,k=11,normal,50,10000000,10000000,100000,137357,100000,99979.52,5224263.642,2285.664814,0.02298097039,0.02285664814,-20.48,20.48,-0.0002048,0.0174796,2262.785407,1747.96
HyperLogLog++,k=11,normal,50,10000000,10000000,100000,10032018,100000,100726.52,6498782.826,2549.271038,0.02298097039,0.02549271038,726.52,726.52,0.0072652,0.0222668,2626.145175,2226.68
HyperLogLog++,k=11,normal,50,10000000,10000000,100000,29042026,100000,99653.6,4395245.061,2096.483976,0.02298097039,0.02096483976,-346.4,346.4,-0.003464,0.0163528,2104.122886,1635.28
HyperLogLog++,k=11,normal,50,10000000,10000000,1000000,21041998,1000000,1000293.22,515841450.6,22712.14324,0.02298097039,0.02271214324,293.22,293.22,0.00029322,0.01841482,22485.78661,18414.82
HyperLogLog++,k=11,normal,50,10000000,10000000,1000000,42,1000000,1001833.38,524853990.9,22909.69207,0.02298097039,0.02290969207,1833.38,1833.38,0.00183338,0.01805182,22753.42157,18051.82
HyperLogLog++,k=11,normal,50,10000000,10000000,1000000,137357,1000000,995907.88,361903413.6,19023.75919,0.02298097039,0.01902375919,-4092.12,4092.12,-0.00409212,0.01443312,19272.02095,14433.12
HyperLogLog++,k=11,normal,50,10000000,10000000,1000000,10032018,1000000,996925.34,446388128.3,21127.89929,0.02298097039,0.02112789929,-3074.66,3074.66,-0.00307466,0.01645142,21140.33821,16451.42
HyperLogLog++,k=11,normal,50,10000000,10000000,1000000,29042026,1000000,1002009.28,602746438,24550.89485,0.02298097039,0.02455089485,2009.28,2009.28,0.00200928,0.01988032,24387.06041,19880.32
HyperLogLog++,k=11,normal,50,10000000,10000000,5000000,21041998,5000000,4987774.32,9423879139,97076.6663,0.02298097039,0.01941533326,-12225.68,12225.68,-0.002445136,0.015128672,96875.53256,75643.36
HyperLogLog++,k=11,normal,50,10000000,10000000,5000000,42,5000000,4975623.4,1.170540103e+10,108191.5016,0.02298097039,0.02163830033,-24376.6,24376.6,-0.00487532,0.01788648,109843.1228,89432.4
HyperLogLog++,k=11,normal,50,10000000,10000000,5000000,137357,5000000,4985756.44,1.029630303e+10,101470.7003,0.02298097039,0.02029414007,-14243.56,14243.56,-0.002848712,0.016719304,101455.6848,83596.52
HyperLogLog++,k=11,normal,50,10000000,10000000,5000000,10032018,5000000,4991985.46,7886384722,88805.31922,0.02298097039,0.01776106384,-8014.54,8014.54,-0.001602908,0.014955396,88277.34635,74776.98
HyperLogLog++,k=11,normal,50,10000000,10000000,5000000,29042026,5000000,4994457.12,6483614328,80520.89374,0.02298097039,0.01610417875,-5542.88,5542.88,-0.001108576,0.012679392,79904.10228,63396.96
HyperLogLog++,k=11,normal,50,10000000,10000000,10000000,21041998,10000000,9834147,0,0,0.02298097039,0,-165853,165853,-0.0165853,0.0165853,165853,165853
HyperLogLog++,k=11,normal,50,10000000,10000000,10000000,42,10000000,9834147,0,0,0.02298097039,0,-165853,165853,-0.0165853,0.0165853,165853,165853
HyperLogLog++,k=11,normal,50,10000000,10000000,10000000,137357,10000000,9834147,0,0,0.02298097039,0,-165853,165853,-0.0165853,0.0165853,165853,165853
HyperLogLog++,k=11,normal,50,10000000,10000000,10000000,10032018,10000000,9834147,0,0,0.02298097039,0,-165853,165853,-0.0165853,0.0165853,165853,165853
HyperLogLog++,k=11,normal,50,10000000,10000000,10000000,29042026,10000000,9834147,0,0,0.02298097039,0,-165853,165853,-0.0165853,0.0165853,165853,165853
