algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199041,196539,196539,2502,0.01257027447,2502,0.01257027447,196539,0
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199046,196380,196380,2666,0.01339388885,2666,0.01339388885,196380,0
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198993,199227,199227,234,0.001175920761,234,0.001175920761,199227,0
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199014,192400,192400,6614,0.03323384285,6614,0.03323384285,192400,0
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199015,199996,199996,981,0.004929276688,981,0.004929276688,199996,0
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198981,204527,204527,5546,0.02787200788,5546,0.02787200788,204527,0
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198949,210006,210006,11057,0.05557705744,11057,0.05557705744,210006,0
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199005,197455,197455,1550,0.007788749026,1550,0.007788749026,197455,0
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198983,191324,191324,7659,0.03849072534,7659,0.03849072534,191324,0
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199064,201408,201408,2344,0.0117751075,2344,0.0117751075,201408,0
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198983,194584,194584,4399,0.02210741621,4399,0.02210741621,194584,0
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198972,203990,203990,5018,0.02521962889,5018,0.02521962889,203990,0
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199015,190856,190856,8159,0.04099690978,8159,0.04099690978,190856,0
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198972,194732,194732,4240,0.02130953099,4240,0.02130953099,194732,0
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199003,202871,202871,3868,0.01943689291,3868,0.01943689291,202871,0
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199026,192349,192349,6677,0.03354838061,6677,0.03354838061,192349,0
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199033,204572,204572,5539,0.0278295559,5539,0.0278295559,204572,0
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199015,196281,196281,2734,0.01373765797,2734,0.01373765797,196281,0
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,199010,206085,206085,7075,0.03555097734,7075,0.03555097734,206085,0
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198980,204692,204692,5712,0.02870640265,5712,0.02870640265,204692,0
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=10,reduce_then_merge,recoverable,pairwise,198988,198244,198244,744,0.00373891893,744,0.00373891893,198244,0
