algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=14,L=32",normal,50,10000000,10000000,100000,21041998,100000,99772.44,1058428.333,1028.799462,0.01015625,0.01028799462,-227.56,227.56,-0.0022756,0.0081684,1043.572384,816.84
LogLog,"k=14,L=32",normal,50,10000000,10000000,100000,42,100000,99972.28,860035.8384,927.3811721,0.01015625,0.009273811721,-27.72,27.72,-0.0002772,0.0077656,918.4789165,776.56
LogLog,"k=14,L=32",normal,50,10000000,10000000,100000,137357,100000,100091.36,751826.3167,867.0791871,0.01015625,0.008670791871,91.36,91.36,0.0009136,0.007008,863.212859,700.8
LogLog,"k=14,L=32",normal,50,10000000,10000000,100000,10032018,100000,100372.08,905799.0955,951.7347821,0.01015625,0.009517347821,372.08,372.08,0.0037208,0.0076028,1012.979092,760.28
LogLog,"k=14,L=32",normal,50,10000000,10000000,100000,29042026,100000,100111.6,1394789.592,1181.012105,0.01015625,0.01181012105,111.6,111.6,0.001116,0.0088472,1174.456623,884.72
LogLog,"k=14,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,1002356.48,151792926.3,12320.4272,0.01015625,0.0123204272,2356.48,2356.48,0.00235648,0.00906484,12422.16027,9064.84
LogLog,"k=14,L=32",normal,50,10000000,10000000,1000000,42,1000000,1001710.88,91455596.27,9563.241933,0.01015625,0.009563241933,1710.88,1710.88,0.00171088,0.00763624,9620.477884,7636.24
LogLog,"k=14,L=32",normal,50,10000000,10000000,1000000,137357,1000000,1002312.28,95832567.84,9789.411006,0.01015625,0.009789411006,2312.28,2312.28,0.00231228,0.00811308,9963.059534,8113.08
LogLog,"k=14,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,1003330.84,91161390.34,9547.847419,0.01015625,0.009547847419,3330.84,3330.84,0.00333084,0.0080688,10021.60953,8068.8
LogLog,"k=14,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,1003164.62,95281977.22,9761.248753,0.01015625,0.009761248753,3164.62,3164.62,0.00316462,0.00829034,10168.14425,8290.34
LogLog,"k=14,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,5011919.38,1288229494,35891.91404,0.01015625,0.007178382809,11919.38,11919.38,0.002383876,0.005938532,37477.14668,29692.66
LogLog,"k=14,L=32",normal,50,10000000,10000000,5000000,42,5000000,5008418.96,1472790368,38376.951,0.01015625,0.0076753902,8418.96,8418.96,0.001683792,0.0061868,38912.89565,30934
LogLog,"k=14,L=32",normal,50,10000000,10000000,5000000,137357,5000000,5009852.76,1052078454,32435.75887,0.01015625,0.006487151774,9852.76,9852.76,0.001970552,0.005611488,33587.40484,28057.44
LogLog,"k=14,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,5011216,1858829085,43114.1402,0.01015625,0.00862282804,11216,11216,0.0022432,0.007057464,44129.93496,35287.32
LogLog,"k=14,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,5010923.26,1336064471,36552.21568,0.01015625,0.007310443136,10923.26,10923.26,0.002184652,0.006096236,37797.62943,30481.18
LogLog,"k=14,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,9972913,0,0,0.01015625,0,-27087,27087,-0.0027087,0.0027087,27087,27087
LogLog,"k=14,L=32",normal,50,10000000,10000000,10000000,42,10000000,9972913,0,0,0.01015625,0,-27087,27087,-0.0027087,0.0027087,27087,27087
LogLog,"k=14,L=32",normal,50,10000000,10000000,10000000,137357,10000000,9972913,0,0,0.01015625,0,-27087,27087,-0.0027087,0.0027087,27087,27087
LogLog,"k=14,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,9972913,0,0,0.01015625,0,-27087,27087,-0.0027087,0.0027087,27087,27087
LogLog,"k=14,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,9972913,0,0,0.01015625,0,-27087,27087,-0.0027087,0.0027087,27087,27087
