algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199041,197965,200034,1076,0.005405921393,993,0.00498892188,200034,2069
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199046,198026,199281,1020,0.005124443596,235,0.001180631613,199281,1255
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198993,196712,196724,2281,0.01146271477,2269,0.01140241114,196724,12
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199014,202573,199889,3559,0.017883164,875,0.004396675611,199889,2684
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199015,202289,199144,3274,0.01645102128,129,0.0006481923473,199144,3145
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198981,200010,201486,1029,0.005171348018,2505,0.01258914168,201486,1476
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198949,197486,200125,1463,0.007353643396,1176,0.005911062634,200125,2639
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199005,203128,201481,4123,0.02071807241,2476,0.01244189844,201481,1647
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198983,198270,198615,713,0.003583220677,368,0.00184940422,198615,345
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199064,201201,199831,2137,0.01073524093,767,0.003853032191,199831,1370
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198983,202888,198662,3905,0.01962479207,321,0.001613203138,198662,4226
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198972,198970,198481,2,1.005166556e-05,491,0.002467683895,198481,489
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199015,200400,197466,1385,0.006959274427,1549,0.007783332915,197466,2934
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198972,201529,198450,2557,0.01285105442,522,0.002623484711,198450,3079
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199003,197952,197863,1051,0.005281327417,1140,0.005728556856,197863,89
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199026,199166,199619,140,0.0007034256831,593,0.002979510215,199619,453
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199033,200960,199783,1927,0.009681811559,750,0.003768219341,199783,1177
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199015,199855,197842,840,0.004220787378,1173,0.005894028088,197842,2013
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199010,200267,199512,1257,0.006316265514,502,0.002522486307,199512,755
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198980,200312,200364,1332,0.006694140115,1384,0.006955472912,200364,52
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198988,200749,199045,1761,0.008849779886,57,0.0002864494341,199045,1704
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198977,199649,198741,672,0.00337727476,236,0.001186066731,198741,908
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198979,201237,200711,2258,0.01134793119,1732,0.008704436147,200711,526
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,198979,201256,202386,2277,0.01144341865,3407,0.0171224099,202386,1130
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,xxhash64,21041998,21041998,k=14,k=18,unsafe_naive_merge,recoverable,pairwise,199042,199202,197858,160,0.0008038504436,1184,0.005948493283,197858,1344
