algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=10,merge,25,10000000,0,21041998,196539,196539,0,0
HyperLogLog++,k=10,merge,25,10000000,1,21041998,196380,196380,0,0
HyperLogLog++,k=10,merge,25,10000000,2,21041998,199227,199227,0,0
HyperLogLog++,k=10,merge,25,10000000,3,21041998,192400,192400,0,0
HyperLogLog++,k=10,merge,25,10000000,4,21041998,199996,199996,0,0
HyperLogLog++,k=10,merge,25,10000000,5,21041998,204527,204527,0,0
HyperLogLog++,k=10,merge,25,10000000,6,21041998,210006,210006,0,0
HyperLogLog++,k=10,merge,25,10000000,7,21041998,197455,197455,0,0
HyperLogLog++,k=10,merge,25,10000000,8,21041998,191324,191324,0,0
HyperLogLog++,k=10,merge,25,10000000,9,21041998,201408,201408,0,0
HyperLogLog++,k=10,merge,25,10000000,10,21041998,194584,194584,0,0
HyperLogLog++,k=10,merge,25,10000000,11,21041998,203990,203990,0,0
HyperLogLog++,k=10,merge,25,10000000,12,21041998,190856,190856,0,0
HyperLogLog++,k=10,merge,25,10000000,13,21041998,194732,194732,0,0
HyperLogLog++,k=10,merge,25,10000000,14,21041998,202871,202871,0,0
HyperLogLog++,k=10,merge,25,10000000,15,21041998,192349,192349,0,0
HyperLogLog++,k=10,merge,25,10000000,16,21041998,204572,204572,0,0
HyperLogLog++,k=10,merge,25,10000000,17,21041998,196281,196281,0,0
HyperLogLog++,k=10,merge,25,10000000,18,21041998,206085,206085,0,0
HyperLogLog++,k=10,merge,25,10000000,19,21041998,204692,204692,0,0
HyperLogLog++,k=10,merge,25,10000000,20,21041998,198244,198244,0,0
HyperLogLog++,k=10,merge,25,10000000,21,21041998,188842,188842,0,0
HyperLogLog++,k=10,merge,25,10000000,22,21041998,201949,201949,0,0
HyperLogLog++,k=10,merge,25,10000000,23,21041998,210404,210404,0,0
HyperLogLog++,k=10,merge,25,10000000,24,21041998,200223,200223,0,0
