algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=18,merge,25,10000000,0,21041998,1904147,1904147,0,0
HyperLogLog++,k=18,merge,25,10000000,1,21041998,1904991,1904991,0,0
HyperLogLog++,k=18,merge,25,10000000,2,21041998,1897256,1897256,0,0
HyperLogLog++,k=18,merge,25,10000000,3,21041998,1893592,1893592,0,0
HyperLogLog++,k=18,merge,25,10000000,4,21041998,1904236,1904236,0,0
HyperLogLog++,k=18,merge,25,10000000,5,21041998,1900948,1900948,0,0
HyperLogLog++,k=18,merge,25,10000000,6,21041998,1898566,1898566,0,0
HyperLogLog++,k=18,merge,25,10000000,7,21041998,1899646,1899646,0,0
HyperLogLog++,k=18,merge,25,10000000,8,21041998,1904320,1904320,0,0
HyperLogLog++,k=18,merge,25,10000000,9,21041998,1898371,1898371,0,0
HyperLogLog++,k=18,merge,25,10000000,10,21041998,1895908,1895908,0,0
HyperLogLog++,k=18,merge,25,10000000,11,21041998,1894382,1894382,0,0
HyperLogLog++,k=18,merge,25,10000000,12,21041998,1901256,1901256,0,0
HyperLogLog++,k=18,merge,25,10000000,13,21041998,1900493,1900493,0,0
HyperLogLog++,k=18,merge,25,10000000,14,21041998,1900999,1900999,0,0
HyperLogLog++,k=18,merge,25,10000000,15,21041998,1901657,1901657,0,0
HyperLogLog++,k=18,merge,25,10000000,16,21041998,1896629,1896629,0,0
HyperLogLog++,k=18,merge,25,10000000,17,21041998,1896488,1896488,0,0
HyperLogLog++,k=18,merge,25,10000000,18,21041998,1895166,1895166,0,0
HyperLogLog++,k=18,merge,25,10000000,19,21041998,1898194,1898194,0,0
HyperLogLog++,k=18,merge,25,10000000,20,21041998,1896055,1896055,0,0
HyperLogLog++,k=18,merge,25,10000000,21,21041998,1905254,1905254,0,0
HyperLogLog++,k=18,merge,25,10000000,22,21041998,1902121,1902121,0,0
HyperLogLog++,k=18,merge,25,10000000,23,21041998,1892446,1892446,0,0
HyperLogLog++,k=18,merge,25,10000000,24,21041998,1899387,1899387,0,0
