algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=5,streaming,50,10000000,1,100000,21041998,1,1.56,0.2514285714,0.5014265364,nan,0.5014265364,0.56,0.56,0.56,0.56,0.7483314774,0.56
Probabilistic Counting,L=5,streaming,50,10000000,102,100000,21041998,101.94,40.16,17.28,4.156921938,nan,0.04077812378,-61.78,61.78,-0.6060427703,0.6060357212,61.91817181,61.78
Probabilistic Counting,L=5,streaming,50,10000000,203,100000,21041998,202.82,41,0,0,nan,0,-161.82,161.82,-0.7978503106,0.797849583,161.8204561,161.82
Probabilistic Counting,L=5,streaming,50,10000000,304,100000,21041998,303.58,41,0,0,nan,0,-262.58,262.58,-0.8649449898,0.8649445147,262.5806162,262.58
Probabilistic Counting,L=5,streaming,50,10000000,405,100000,21041998,404.32,41,0,0,nan,0,-363.32,363.32,-0.8985951721,0.8985947385,363.32096,363.32
Probabilistic Counting,L=5,streaming,50,10000000,506,100000,21041998,504.82,41,0,0,nan,0,-463.82,463.82,-0.9187829325,0.9187825023,463.8214527,463.82
Probabilistic Counting,L=5,streaming,50,10000000,607,100000,21041998,605.08,41,0,0,nan,0,-564.08,564.08,-0.9322403649,0.9322400845,564.0813417,564.08
Probabilistic Counting,L=5,streaming,50,10000000,708,100000,21041998,705.44,41,0,0,nan,0,-664.44,664.44,-0.941880245,0.9418800432,664.4412991,664.44
Probabilistic Counting,L=5,streaming,50,10000000,809,100000,21041998,805.7,41,0,0,nan,0,-764.7,764.7,-0.9491125729,0.9491123838,764.7015758,764.7
Probabilistic Counting,L=5,streaming,50,10000000,910,100000,21041998,905.86,41,0,0,nan,0,-864.86,864.86,-0.9547391429,0.9547390082,864.8614109,864.86
Probabilistic Counting,L=5,streaming,50,10000000,1011,100000,21041998,1005.92,41,0,0,nan,0,-964.92,964.92,-0.9592412916,0.9592411935,964.921261,964.92
Probabilistic Counting,L=5,streaming,50,10000000,1112,100000,21041998,1105.9,41,0,0,nan,0,-1064.9,1064.9,-0.9629261235,0.9629260225,1064.901564,1064.9
Probabilistic Counting,L=5,streaming,50,10000000,1213,100000,21041998,1205.92,41,0,0,nan,0,-1164.92,1164.92,-0.9660010614,0.9660009539,1164.921972,1164.92
Probabilistic Counting,L=5,streaming,50,10000000,1314,100000,21041998,1305.76,41,0,0,nan,0,-1264.76,1264.76,-0.9686006617,0.96860055,1264.762397,1264.76
Probabilistic Counting,L=5,streaming,50,10000000,1415,100000,21041998,1405.64,41,0,0,nan,0,-1364.64,1364.64,-0.9708317919,0.9708316993,1364.642297,1364.64
Probabilistic Counting,L=5,streaming,50,10000000,1516,100000,21041998,1504.76,41,0,0,nan,0,-1463.76,1463.76,-0.9727531301,0.972753033,1463.762754,1463.76
Probabilistic Counting,L=5,streaming,50,10000000,1617,100000,21041998,1604.2,41,0,0,nan,0,-1563.2,1563.2,-0.9744420895,0.9744420016,1563.202828,1563.2
Probabilistic Counting,L=5,streaming,50,10000000,1718,100000,21041998,1703.48,41,0,0,nan,0,-1662.48,1662.48,-0.9759316223,0.9759315356,1662.483143,1662.48
Probabilistic Counting,L=5,streaming,50,10000000,1819,100000,21041998,1802.54,41,0,0,nan,0,-1761.54,1761.54,-0.9772543189,0.9772542216,1761.543942,1761.54
Probabilistic Counting,L=5,streaming,50,10000000,1920,100000,21041998,1901.64,41,0,0,nan,0,-1860.64,1860.64,-0.9784396626,0.9784395704,1860.644157,1860.64
