algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=14,merge,25,10000000,0,21041998,200034,200034,0,0
HyperLogLog++,k=14,merge,25,10000000,1,21041998,199281,199281,0,0
HyperLogLog++,k=14,merge,25,10000000,2,21041998,196724,196724,0,0
HyperLogLog++,k=14,merge,25,10000000,3,21041998,199889,199889,0,0
HyperLogLog++,k=14,merge,25,10000000,4,21041998,199144,199144,0,0
HyperLogLog++,k=14,merge,25,10000000,5,21041998,201486,201486,0,0
HyperLogLog++,k=14,merge,25,10000000,6,21041998,200125,200125,0,0
HyperLogLog++,k=14,merge,25,10000000,7,21041998,201481,201481,0,0
HyperLogLog++,k=14,merge,25,10000000,8,21041998,198615,198615,0,0
HyperLogLog++,k=14,merge,25,10000000,9,21041998,199831,199831,0,0
HyperLogLog++,k=14,merge,25,10000000,10,21041998,198662,198662,0,0
HyperLogLog++,k=14,merge,25,10000000,11,21041998,198481,198481,0,0
HyperLogLog++,k=14,merge,25,10000000,12,21041998,197466,197466,0,0
HyperLogLog++,k=14,merge,25,10000000,13,21041998,198450,198450,0,0
HyperLogLog++,k=14,merge,25,10000000,14,21041998,197863,197863,0,0
HyperLogLog++,k=14,merge,25,10000000,15,21041998,199619,199619,0,0
HyperLogLog++,k=14,merge,25,10000000,16,21041998,199783,199783,0,0
HyperLogLog++,k=14,merge,25,10000000,17,21041998,197842,197842,0,0
HyperLogLog++,k=14,merge,25,10000000,18,21041998,199512,199512,0,0
HyperLogLog++,k=14,merge,25,10000000,19,21041998,200364,200364,0,0
HyperLogLog++,k=14,merge,25,10000000,20,21041998,199045,199045,0,0
HyperLogLog++,k=14,merge,25,10000000,21,21041998,198741,198741,0,0
HyperLogLog++,k=14,merge,25,10000000,22,21041998,200711,200711,0,0
HyperLogLog++,k=14,merge,25,10000000,23,21041998,202386,202386,0,0
HyperLogLog++,k=14,merge,25,10000000,24,21041998,197858,197858,0,0
