algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199041,199926,200034,885,0.004446320105,993,0.00498892188,200034,108
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199046,198859,199281,187,0.0009394813259,235,0.001180631613,199281,422
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198993,196843,196724,2150,0.01080440015,2269,0.01140241114,196724,119
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199014,201114,199889,2100,0.01055202147,875,0.004396675611,199889,1225
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,200644,199144,1629,0.008185312665,129,0.0006481923473,199144,1500
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198981,200508,201486,1527,0.007674099537,2505,0.01258914168,201486,978
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198949,202469,200125,3520,0.01769297659,1176,0.005911062634,200125,2344
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199005,200452,201481,1447,0.007271174091,2476,0.01244189844,201481,1029
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,199631,198615,648,0.003256559606,368,0.00184940422,198615,1016
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199064,201509,199831,2445,0.01228248202,767,0.003853032191,199831,1678
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,201388,198662,2405,0.01208645965,321,0.001613203138,198662,2726
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,201370,198481,2398,0.01205194701,491,0.002467683895,198481,2889
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,198468,197466,547,0.002748536542,1549,0.007783332915,197466,1002
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,201172,198450,2200,0.01105683212,522,0.002623484711,198450,2722
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199003,197289,197863,1714,0.008612935483,1140,0.005728556856,197863,574
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199026,200472,199619,1446,0.007265382412,593,0.002979510215,199619,853
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199033,200955,199783,1922,0.009656690097,750,0.003768219341,199783,1172
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,198502,197842,513,0.002577695149,1173,0.005894028088,197842,660
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199010,200467,199512,1457,0.007321240139,502,0.002522486307,199512,955
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198980,197480,200364,1500,0.007538446075,1384,0.006955472912,200364,2884
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198988,199314,199045,326,0.001638289746,57,0.0002864494341,199045,269
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198977,198950,198741,27,0.0001356940752,236,0.001186066731,198741,209
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198979,199025,200711,46,0.0002311801748,1732,0.008704436147,200711,1686
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198979,201428,202386,2449,0.01230783148,3407,0.0171224099,202386,958
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,xxhash64,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199042,196549,197858,2493,0.01252499472,1184,0.005948493283,197858,1309
