algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=10,merge,25,10000000,0,21041998,203196,203196,0,0
HyperLogLog++,k=10,merge,25,10000000,1,21041998,207421,207421,0,0
HyperLogLog++,k=10,merge,25,10000000,2,21041998,206673,206673,0,0
HyperLogLog++,k=10,merge,25,10000000,3,21041998,195505,195505,0,0
HyperLogLog++,k=10,merge,25,10000000,4,21041998,195377,195377,0,0
HyperLogLog++,k=10,merge,25,10000000,5,21041998,209054,209054,0,0
HyperLogLog++,k=10,merge,25,10000000,6,21041998,207475,207475,0,0
HyperLogLog++,k=10,merge,25,10000000,7,21041998,196926,196926,0,0
HyperLogLog++,k=10,merge,25,10000000,8,21041998,183249,183249,0,0
HyperLogLog++,k=10,merge,25,10000000,9,21041998,196820,196820,0,0
HyperLogLog++,k=10,merge,25,10000000,10,21041998,197225,197225,0,0
HyperLogLog++,k=10,merge,25,10000000,11,21041998,191338,191338,0,0
HyperLogLog++,k=10,merge,25,10000000,12,21041998,209569,209569,0,0
HyperLogLog++,k=10,merge,25,10000000,13,21041998,196480,196480,0,0
HyperLogLog++,k=10,merge,25,10000000,14,21041998,200916,200916,0,0
HyperLogLog++,k=10,merge,25,10000000,15,21041998,196864,196864,0,0
HyperLogLog++,k=10,merge,25,10000000,16,21041998,205082,205082,0,0
HyperLogLog++,k=10,merge,25,10000000,17,21041998,198294,198294,0,0
HyperLogLog++,k=10,merge,25,10000000,18,21041998,188105,188105,0,0
HyperLogLog++,k=10,merge,25,10000000,19,21041998,194620,194620,0,0
HyperLogLog++,k=10,merge,25,10000000,20,21041998,191454,191454,0,0
HyperLogLog++,k=10,merge,25,10000000,21,21041998,196591,196591,0,0
HyperLogLog++,k=10,merge,25,10000000,22,21041998,201356,201356,0,0
HyperLogLog++,k=10,merge,25,10000000,23,21041998,199250,199250,0,0
HyperLogLog++,k=10,merge,25,10000000,24,21041998,198256,198256,0,0
