algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,100000,21041998,100000,99933.96,101548.529,318.6667993,0.0040625,0.003186667993,-66.04,66.04,-0.0006604,0.002704,322.3024046,270.4
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,100000,42,100000,99965.62,138204.4037,371.7585287,0.0040625,0.003717585287,-34.38,34.38,-0.0003438,0.0029858,369.6245392,298.58
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,100000,137357,100000,100068.84,150920.9943,388.4855136,0.0040625,0.003884855136,68.84,68.84,0.0006884,0.0029096,390.6936396,290.96
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,100000,10032018,100000,100093.88,108891.0057,329.986372,0.0040625,0.00329986372,93.88,93.88,0.0009388,0.0026,339.8921005,260
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,100000,29042026,100000,99981.92,138364.0751,371.9732183,0.0040625,0.003719732183,-18.08,18.08,-0.0001808,0.002982,368.6782879,298.2
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,999007.18,17807157.62,4219.852796,0.0040625,0.004219852796,-992.82,992.82,-0.00099282,0.00359754,4293.798554,3597.54
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,1000000,42,1000000,998814.94,18687064.22,4322.853713,0.0040625,0.004322853713,-1185.06,1185.06,-0.00118506,0.00346254,4440.460577,3462.54
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,1000000,137357,1000000,999171.34,16739381,4091.378863,0.0040625,0.004091378863,-828.66,828.66,-0.00082866,0.00339546,4134.159017,3395.46
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,998831.84,11652934.38,3413.639463,0.0040625,0.003413639463,-1168.16,1168.16,-0.00116816,0.00294288,3575.538208,2942.88
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,1000244.14,10705036.25,3271.855169,0.0040625,0.003271855169,244.14,244.14,0.00024414,0.00257586,3248.159457,2575.86
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,4995300.74,210475762.5,14507.78283,0.0040625,0.002901556565,-4699.26,4699.26,-0.000939852,0.002456972,15111.23065,12284.86
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,5000000,42,5000000,4994602.42,216954591.2,14729.37851,0.0040625,0.002945875702,-5397.58,5397.58,-0.001079516,0.002491308,15548.29152,12456.54
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,5000000,137357,5000000,4995089.28,385285793.5,19628.69821,0.0040625,0.003925739642,-4910.72,4910.72,-0.000982144,0.003132256,20042.3364,15661.28
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,4991553.52,311926515.7,17661.4415,0.0040625,0.003532288299,-8446.48,8446.48,-0.001689296,0.003184144,19417.28636,15920.72
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,4995202.5,270207659.8,16437.9944,0.0040625,0.003287598879,-4797.5,4797.5,-0.0009595,0.00273422,16965.24426,13671.1
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,9978866,0,0,0.0040625,0,-21134,21134,-0.0021134,0.0021134,21134,21134
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,10000000,42,10000000,9978866,0,0,0.0040625,0,-21134,21134,-0.0021134,0.0021134,21134,21134
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,10000000,137357,10000000,9978866,0,0,0.0040625,0,-21134,21134,-0.0021134,0.0021134,21134,21134
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,9978866,0,0,0.0040625,0,-21134,21134,-0.0021134,0.0021134,21134,21134
HyperLogLog,"k=16,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,9978866,0,0,0.0040625,0,-21134,21134,-0.0021134,0.0021134,21134,21134
