algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
LogLog,"k=12,L=32",merge,25,10000000,0,21041998,205592,205592,0,0
LogLog,"k=12,L=32",merge,25,10000000,1,21041998,200642,200642,0,0
LogLog,"k=12,L=32",merge,25,10000000,2,21041998,195051,195051,0,0
LogLog,"k=12,L=32",merge,25,10000000,3,21041998,201629,201629,0,0
LogLog,"k=12,L=32",merge,25,10000000,4,21041998,194886,194886,0,0
LogLog,"k=12,L=32",merge,25,10000000,5,21041998,186277,186277,0,0
LogLog,"k=12,L=32",merge,25,10000000,6,21041998,198682,198682,0,0
LogLog,"k=12,L=32",merge,25,10000000,7,21041998,203825,203825,0,0
LogLog,"k=12,L=32",merge,25,10000000,8,21041998,196343,196343,0,0
LogLog,"k=12,L=32",merge,25,10000000,9,21041998,198145,198145,0,0
LogLog,"k=12,L=32",merge,25,10000000,10,21041998,191713,191713,0,0
LogLog,"k=12,L=32",merge,25,10000000,11,21041998,199491,199491,0,0
LogLog,"k=12,L=32",merge,25,10000000,12,21041998,197643,197643,0,0
LogLog,"k=12,L=32",merge,25,10000000,13,21041998,200540,200540,0,0
LogLog,"k=12,L=32",merge,25,10000000,14,21041998,195117,195117,0,0
LogLog,"k=12,L=32",merge,25,10000000,15,21041998,198851,198851,0,0
LogLog,"k=12,L=32",merge,25,10000000,16,21041998,202655,202655,0,0
LogLog,"k=12,L=32",merge,25,10000000,17,21041998,204343,204343,0,0
LogLog,"k=12,L=32",merge,25,10000000,18,21041998,197609,197609,0,0
LogLog,"k=12,L=32",merge,25,10000000,19,21041998,200506,200506,0,0
LogLog,"k=12,L=32",merge,25,10000000,20,21041998,193473,193473,0,0
LogLog,"k=12,L=32",merge,25,10000000,21,21041998,191551,191551,0,0
LogLog,"k=12,L=32",merge,25,10000000,22,21041998,201084,201084,0,0
LogLog,"k=12,L=32",merge,25,10000000,23,21041998,193179,193179,0,0
LogLog,"k=12,L=32",merge,25,10000000,24,21041998,199322,199322,0,0
LogLog,"k=12,L=32",merge,25,10000000,0,42,197108,197108,0,0
LogLog,"k=12,L=32",merge,25,10000000,1,42,199424,199424,0,0
LogLog,"k=12,L=32",merge,25,10000000,2,42,192787,192787,0,0
LogLog,"k=12,L=32",merge,25,10000000,3,42,204135,204135,0,0
LogLog,"k=12,L=32",merge,25,10000000,4,42,192006,192006,0,0
LogLog,"k=12,L=32",merge,25,10000000,5,42,197609,197609,0,0
LogLog,"k=12,L=32",merge,25,10000000,6,42,200303,200303,0,0
LogLog,"k=12,L=32",merge,25,10000000,7,42,198615,198615,0,0
LogLog,"k=12,L=32",merge,25,10000000,8,42,194129,194129,0,0
LogLog,"k=12,L=32",merge,25,10000000,9,42,198011,198011,0,0
LogLog,"k=12,L=32",merge,25,10000000,10,42,189199,189199,0,0
LogLog,"k=12,L=32",merge,25,10000000,11,42,199390,199390,0,0
LogLog,"k=12,L=32",merge,25,10000000,12,42,197209,197209,0,0
LogLog,"k=12,L=32",merge,25,10000000,13,42,194458,194458,0,0
LogLog,"k=12,L=32",merge,25,10000000,14,42,201595,201595,0,0
LogLog,"k=12,L=32",merge,25,10000000,15,42,194228,194228,0,0
LogLog,"k=12,L=32",merge,25,10000000,16,42,196144,196144,0,0
LogLog,"k=12,L=32",merge,25,10000000,17,42,197576,197576,0,0
LogLog,"k=12,L=32",merge,25,10000000,18,42,200337,200337,0,0
LogLog,"k=12,L=32",merge,25,10000000,19,42,199694,199694,0,0
LogLog,"k=12,L=32",merge,25,10000000,20,42,203274,203274,0,0
LogLog,"k=12,L=32",merge,25,10000000,21,42,197142,197142,0,0
LogLog,"k=12,L=32",merge,25,10000000,22,42,202313,202313,0,0
LogLog,"k=12,L=32",merge,25,10000000,23,42,200676,200676,0,0
