algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog++,k=17,normal,50,10000000,10000000,100000,21041998,100000,99964.78,37971.80776,194.8635619,0.002872621299,0.001948635619,-35.22,35.22,-0.0003522,0.001611,196.0939061,161.1
HyperLogLog++,k=17,normal,50,10000000,10000000,100000,42,100000,99933.5,42655.76531,206.5327221,0.002872621299,0.002065327221,-66.5,66.5,-0.000665,0.0016946,214.9997674,169.46
HyperLogLog++,k=17,normal,50,10000000,10000000,100000,137357,100000,100026.92,53175.42204,230.5979663,0.002872621299,0.002305979663,26.92,26.92,0.0002692,0.0019396,229.8621326,193.96
HyperLogLog++,k=17,normal,50,10000000,10000000,100000,10032018,100000,100050.14,47494.89837,217.9332429,0.002872621299,0.002179332429,50.14,50.14,0.0005014,0.001785,221.4927087,178.5
HyperLogLog++,k=17,normal,50,10000000,10000000,100000,29042026,100000,99947.92,44652.8098,211.3121146,0.002872621299,0.002113121146,-52.08,52.08,-0.0005208,0.0017384,215.5738389,173.84
HyperLogLog++,k=17,normal,50,10000000,10000000,1000000,21041998,1000000,999214.6,8753066.245,2958.558136,0.002872621299,0.002958558136,-785.4,785.4,-0.0007854,0.002527,3032.302439,2527
HyperLogLog++,k=17,normal,50,10000000,10000000,1000000,42,1000000,998991.22,6106957.114,2471.225832,0.002872621299,0.002471225832,-1008.78,1008.78,-0.00100878,0.00221602,2646.215233,2216.02
HyperLogLog++,k=17,normal,50,10000000,10000000,1000000,137357,1000000,999357.46,7344337.641,2710.043845,0.002872621299,0.002710043845,-642.54,642.54,-0.00064254,0.00231298,2758.678767,2312.98
HyperLogLog++,k=17,normal,50,10000000,10000000,1000000,10032018,1000000,999196.1,7702391.52,2775.318274,0.002872621299,0.002775318274,-803.9,803.9,-0.0008039,0.00237638,2862.620984,2376.38
HyperLogLog++,k=17,normal,50,10000000,10000000,1000000,29042026,1000000,1000420.74,6917849.258,2630.180461,0.002872621299,0.002630180461,420.74,420.74,0.00042074,0.00216478,2637.520506,2164.78
HyperLogLog++,k=17,normal,50,10000000,10000000,5000000,21041998,5000000,4995162.58,113780572.8,10666.79768,0.002872621299,0.002133359536,-4837.42,4837.42,-0.000967484,0.001835684,11614.88672,9178.42
HyperLogLog++,k=17,normal,50,10000000,10000000,5000000,42,5000000,4995017.26,135155755.2,11625.65074,0.002872621299,0.002325130148,-4982.74,4982.74,-0.000996548,0.002020852,12541.1458,10104.26
HyperLogLog++,k=17,normal,50,10000000,10000000,5000000,137357,5000000,4995233.24,138888066.6,11785.07813,0.002872621299,0.002357015627,-4766.76,4766.76,-0.000953352,0.002101016,12602.86897,10505.08
HyperLogLog++,k=17,normal,50,10000000,10000000,5000000,10032018,5000000,4992181.7,162602275.9,12751.55974,0.002872621299,0.002550311949,-7818.3,7818.3,-0.00156366,0.00244222,14848.43579,12211.1
HyperLogLog++,k=17,normal,50,10000000,10000000,5000000,29042026,5000000,4998591.56,150350278.8,12261.74045,0.002872621299,0.002452348089,-1408.44,1408.44,-0.000281688,0.001989656,12219.94175,9948.28
HyperLogLog++,k=17,normal,50,10000000,10000000,10000000,21041998,10000000,9991318,0,0,0.002872621299,0,-8682,8682,-0.0008682,0.0008682,8682,8682
HyperLogLog++,k=17,normal,50,10000000,10000000,10000000,42,10000000,9991318,0,0,0.002872621299,0,-8682,8682,-0.0008682,0.0008682,8682,8682
HyperLogLog++,k=17,normal,50,10000000,10000000,10000000,137357,10000000,9991318,0,0,0.002872621299,0,-8682,8682,-0.0008682,0.0008682,8682,8682
HyperLogLog++,k=17,normal,50,10000000,10000000,10000000,10032018,10000000,9991318,0,0,0.002872621299,0,-8682,8682,-0.0008682,0.0008682,8682,8682
HyperLogLog++,k=17,normal,50,10000000,10000000,10000000,29042026,10000000,9991318,0,0,0.002872621299,0,-8682,8682,-0.0008682,0.0008682,8682,8682
