algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,199041,198414,198414,627,0.003150104752,627,0.003150104752,198414,0
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,199046,198505,198505,541,0.002717964692,541,0.002717964692,198505,0
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,198993,198386,198386,607,0.003050358555,607,0.003050358555,198386,0
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,199014,200437,200437,1423,0.007150250736,1423,0.007150250736,200437,0
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,199015,199434,199434,419,0.002105368942,419,0.002105368942,199434,0
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,198981,200273,200273,1292,0.006493082254,1292,0.006493082254,200273,0
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,198949,198500,198500,449,0.002256859798,449,0.002256859798,198500,0
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,199005,200726,200726,1721,0.008648023919,1721,0.008648023919,200726,0
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,198983,199616,199616,633,0.003181176281,633,0.003181176281,199616,0
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,reduce_then_merge,recoverable,pairwise,199064,200301,200301,1237,0.006214081903,1237,0.006214081903,200301,0
