algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899825,nan,1870898,nan,nan,28927,0.01522613925,1870898,nan
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899999,nan,1892393,nan,nan,7606,0.004003160002,1892393,nan
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899415,nan,1891421,nan,nan,7994,0.004208664247,1891421,nan
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899684,nan,1877676,nan,nan,22008,0.01158508468,1877676,nan
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899939,nan,1900377,nan,nan,438,0.0002305337171,1900377,nan
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899803,nan,1894267,nan,nan,5536,0.002913986345,1894267,nan
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899775,nan,1877191,nan,nan,22584,0.01188772355,1877191,nan
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900479,nan,1912659,nan,nan,12180,0.006408910596,1912659,nan
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899782,nan,1890304,nan,nan,9478,0.004988993474,1890304,nan
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900202,nan,1891919,nan,nan,8283,0.004359010253,1891919,nan
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900093,nan,1881160,nan,nan,18933,0.009964249118,1881160,nan
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899520,nan,1900450,nan,nan,930,0.000489597372,1900450,nan
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899889,nan,1900919,nan,nan,1030,0.0005421369354,1900919,nan
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900236,nan,1879788,nan,nan,20448,0.01076076866,1879788,nan
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899776,nan,1891500,nan,nan,8276,0.004356303059,1891500,nan
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900065,nan,1896605,nan,nan,3460,0.001820990335,1896605,nan
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900115,nan,1911229,nan,nan,11114,0.005849119659,1911229,nan
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900443,nan,1914172,nan,nan,13729,0.007224105117,1914172,nan
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900447,nan,1890418,nan,nan,10029,0.005277179527,1890418,nan
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900015,nan,1903219,nan,nan,3204,0.001686302477,1903219,nan
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900150,nan,1877337,nan,nan,22813,0.01200589427,1877337,nan
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899601,nan,1901738,nan,nan,2137,0.001124973086,1901738,nan
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1900370,nan,1895620,nan,nan,4750,0.002499513253,1895620,nan
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899707,nan,1895523,nan,nan,4184,0.002202444903,1895523,nan
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,xxhash64,17,21041998,k=14,k=14,reject,invalid,pairwise,1899772,nan,1912690,nan,nan,12918,0.00679976334,1912690,nan
