algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=7,merge,25,10000000,0,21041998,189207,189207,0,0
HyperLogLog++,k=7,merge,25,10000000,1,21041998,222066,222066,0,0
HyperLogLog++,k=7,merge,25,10000000,2,21041998,167647,167647,0,0
HyperLogLog++,k=7,merge,25,10000000,3,21041998,192316,192316,0,0
HyperLogLog++,k=7,merge,25,10000000,4,21041998,231056,231056,0,0
HyperLogLog++,k=7,merge,25,10000000,5,21041998,188031,188031,0,0
HyperLogLog++,k=7,merge,25,10000000,6,21041998,201870,201870,0,0
HyperLogLog++,k=7,merge,25,10000000,7,21041998,194236,194236,0,0
HyperLogLog++,k=7,merge,25,10000000,8,21041998,229652,229652,0,0
HyperLogLog++,k=7,merge,25,10000000,9,21041998,214998,214998,0,0
HyperLogLog++,k=7,merge,25,10000000,10,21041998,221521,221521,0,0
HyperLogLog++,k=7,merge,25,10000000,11,21041998,188864,188864,0,0
HyperLogLog++,k=7,merge,25,10000000,12,21041998,209682,209682,0,0
HyperLogLog++,k=7,merge,25,10000000,13,21041998,221833,221833,0,0
HyperLogLog++,k=7,merge,25,10000000,14,21041998,180635,180635,0,0
HyperLogLog++,k=7,merge,25,10000000,15,21041998,197916,197916,0,0
HyperLogLog++,k=7,merge,25,10000000,16,21041998,201222,201222,0,0
HyperLogLog++,k=7,merge,25,10000000,17,21041998,205152,205152,0,0
HyperLogLog++,k=7,merge,25,10000000,18,21041998,209919,209919,0,0
HyperLogLog++,k=7,merge,25,10000000,19,21041998,195013,195013,0,0
HyperLogLog++,k=7,merge,25,10000000,20,21041998,159455,159455,0,0
HyperLogLog++,k=7,merge,25,10000000,21,21041998,208927,208927,0,0
HyperLogLog++,k=7,merge,25,10000000,22,21041998,183730,183730,0,0
HyperLogLog++,k=7,merge,25,10000000,23,21041998,194971,194971,0,0
HyperLogLog++,k=7,merge,25,10000000,24,21041998,184813,184813,0,0
HyperLogLog++,k=7,merge,25,10000000,0,42,203286,203286,0,0
HyperLogLog++,k=7,merge,25,10000000,1,42,176029,176029,0,0
