algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
LogLog,"k=8,L=32",merge,25,10000000,0,21041998,190356,190356,0,0
LogLog,"k=8,L=32",merge,25,10000000,1,21041998,198783,198783,0,0
LogLog,"k=8,L=32",merge,25,10000000,2,21041998,187288,187288,0,0
LogLog,"k=8,L=32",merge,25,10000000,3,21041998,195051,195051,0,0
LogLog,"k=8,L=32",merge,25,10000000,4,21041998,197710,197710,0,0
LogLog,"k=8,L=32",merge,25,10000000,5,21041998,166253,166253,0,0
LogLog,"k=8,L=32",merge,25,10000000,6,21041998,186277,186277,0,0
LogLog,"k=8,L=32",merge,25,10000000,7,21041998,203136,203136,0,0
LogLog,"k=8,L=32",merge,25,10000000,8,21041998,190872,190872,0,0
LogLog,"k=8,L=32",merge,25,10000000,9,21041998,234482,234482,0,0
LogLog,"k=8,L=32",merge,25,10000000,10,21041998,200948,200948,0,0
LogLog,"k=8,L=32",merge,25,10000000,11,21041998,182285,182285,0,0
LogLog,"k=8,L=32",merge,25,10000000,12,21041998,186782,186782,0,0
LogLog,"k=8,L=32",merge,25,10000000,13,21041998,202587,202587,0,0
LogLog,"k=8,L=32",merge,25,10000000,14,21041998,170354,170354,0,0
LogLog,"k=8,L=32",merge,25,10000000,15,21041998,190872,190872,0,0
LogLog,"k=8,L=32",merge,25,10000000,16,21041998,205348,205348,0,0
LogLog,"k=8,L=32",merge,25,10000000,17,21041998,195051,195051,0,0
LogLog,"k=8,L=32",merge,25,10000000,18,21041998,200405,200405,0,0
LogLog,"k=8,L=32",merge,25,10000000,19,21041998,188816,188816,0,0
LogLog,"k=8,L=32",merge,25,10000000,20,21041998,187288,187288,0,0
LogLog,"k=8,L=32",merge,25,10000000,21,21041998,186277,186277,0,0
LogLog,"k=8,L=32",merge,25,10000000,22,21041998,191908,191908,0,0
LogLog,"k=8,L=32",merge,25,10000000,23,21041998,208147,208147,0,0
LogLog,"k=8,L=32",merge,25,10000000,24,21041998,182285,182285,0,0
LogLog,"k=8,L=32",merge,25,10000000,0,42,175505,175505,0,0
LogLog,"k=8,L=32",merge,25,10000000,1,42,202587,202587,0,0
LogLog,"k=8,L=32",merge,25,10000000,2,42,169894,169894,0,0
LogLog,"k=8,L=32",merge,25,10000000,3,42,204793,204793,0,0
LogLog,"k=8,L=32",merge,25,10000000,4,42,187288,187288,0,0
LogLog,"k=8,L=32",merge,25,10000000,5,42,239617,239617,0,0
LogLog,"k=8,L=32",merge,25,10000000,6,42,175030,175030,0,0
LogLog,"k=8,L=32",merge,25,10000000,7,42,180810,180810,0,0
LogLog,"k=8,L=32",merge,25,10000000,8,42,198246,198246,0,0
LogLog,"k=8,L=32",merge,25,10000000,9,42,196110,196110,0,0
LogLog,"k=8,L=32",merge,25,10000000,10,42,178863,178863,0,0
LogLog,"k=8,L=32",merge,25,10000000,11,42,210414,210414,0,0
LogLog,"k=8,L=32",merge,25,10000000,12,42,165804,165804,0,0
LogLog,"k=8,L=32",merge,25,10000000,13,42,191908,191908,0,0
LogLog,"k=8,L=32",merge,25,10000000,14,42,200948,200948,0,0
LogLog,"k=8,L=32",merge,25,10000000,15,42,173145,173145,0,0
LogLog,"k=8,L=32",merge,25,10000000,16,42,216189,216189,0,0
LogLog,"k=8,L=32",merge,25,10000000,17,42,192950,192950,0,0
LogLog,"k=8,L=32",merge,25,10000000,18,42,186277,186277,0,0
LogLog,"k=8,L=32",merge,25,10000000,19,42,208147,208147,0,0
LogLog,"k=8,L=32",merge,25,10000000,20,42,187288,187288,0,0
LogLog,"k=8,L=32",merge,25,10000000,21,42,195051,195051,0,0
LogLog,"k=8,L=32",merge,25,10000000,22,42,209845,209845,0,0
LogLog,"k=8,L=32",merge,25,10000000,23,42,205348,205348,0,0
LogLog,"k=8,L=32",merge,25,10000000,24,42,248874,248874,0,0
LogLog,"k=8,L=32",merge,25,10000000,0,137357,220325,220325,0,0
LogLog,"k=8,L=32",merge,25,10000000,1,137357,183772,183772,0,0
