algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=20,normal,50,10000000,10000000,100000,21041998,100000,113955.06,4704217772,68587.30037,nan,0.6858730037,13955.06,13955.06,0.1395506,0.5238302,69317.22092,52383.02
Probabilistic Counting,L=20,normal,50,10000000,10000000,100000,42,100000,113955.08,6681941015,81743.14048,nan,0.8174314048,13955.08,13955.08,0.1395508,0.5760508,82116.05478,57605.08
Probabilistic Counting,L=20,normal,50,10000000,10000000,100000,137357,100000,128146.54,6575225472,81087.76401,nan,0.8108776401,28146.54,28146.54,0.2814654,0.6285962,85064.3796,62859.62
Probabilistic Counting,L=20,normal,50,10000000,10000000,100000,10032018,100000,114166.86,6323613797,79521.15314,nan,0.7952115314,14166.86,14166.86,0.1416686,0.6172726,79986.50788,61727.26
Probabilistic Counting,L=20,normal,50,10000000,10000000,100000,29042026,100000,116496.86,6413848222,80086.50462,nan,0.8008650462,16496.86,16496.86,0.1649686,0.550633,80979.73603,55063.3
Probabilistic Counting,L=20,normal,50,10000000,10000000,1000000,21041998,1000000,1023483.04,1.698909983e+11,412178.3573,nan,0.4121783573,23483.04,23483.04,0.02348304,0.38902108,408710.9388,389021.08
Probabilistic Counting,L=20,normal,50,10000000,10000000,1000000,42,1000000,1175988.94,1.247109625e+11,353144.3933,nan,0.3531443933,175988.94,175988.94,0.17598894,0.37875798,391393.4724,378757.98
Probabilistic Counting,L=20,normal,50,10000000,10000000,1000000,137357,1000000,1179377.96,1.218395984e+11,349055.2941,nan,0.3490552941,179377.96,179377.96,0.17937796,0.37536896,389331.8108,375368.96
Probabilistic Counting,L=20,normal,50,10000000,10000000,1000000,10032018,1000000,1142098.74,1.556513761e+11,394526.7749,nan,0.3945267749,142098.74,142098.74,0.14209874,0.3984239,415608.4702,398423.9
Probabilistic Counting,L=20,normal,50,10000000,10000000,1000000,29042026,1000000,1081096.38,1.604330764e+11,400540.9797,nan,0.4005409797,81096.38,81096.38,0.08109638,0.38830486,404723.4089,388304.86
Probabilistic Counting,L=20,normal,50,10000000,10000000,5000000,21041998,5000000,1355607,0,0,nan,0,-3644393,3644393,-0.7288786,0.7288786,3644393,3644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,5000000,42,5000000,1355607,0,0,nan,0,-3644393,3644393,-0.7288786,0.7288786,3644393,3644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,5000000,137357,5000000,1355607,0,0,nan,0,-3644393,3644393,-0.7288786,0.7288786,3644393,3644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,5000000,10032018,5000000,1355607,0,0,nan,0,-3644393,3644393,-0.7288786,0.7288786,3644393,3644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,5000000,29042026,5000000,1355607,0,0,nan,0,-3644393,3644393,-0.7288786,0.7288786,3644393,3644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,10000000,21041998,10000000,1355607,0,0,nan,0,-8644393,8644393,-0.8644393,0.8644393,8644393,8644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,10000000,42,10000000,1355607,0,0,nan,0,-8644393,8644393,-0.8644393,0.8644393,8644393,8644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,10000000,137357,10000000,1355607,0,0,nan,0,-8644393,8644393,-0.8644393,0.8644393,8644393,8644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,10000000,10032018,10000000,1355607,0,0,nan,0,-8644393,8644393,-0.8644393,0.8644393,8644393,8644393
Probabilistic Counting,L=20,normal,50,10000000,10000000,10000000,29042026,10000000,1355607,0,0,nan,0,-8644393,8644393,-0.8644393,0.8644393,8644393,8644393
