algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=14,merge,25,10000000,0,21041998,1915344,1915344,0,0
HyperLogLog++,k=14,merge,25,10000000,1,21041998,1892386,1892386,0,0
HyperLogLog++,k=14,merge,25,10000000,2,21041998,1889234,1889234,0,0
HyperLogLog++,k=14,merge,25,10000000,3,21041998,1895272,1895272,0,0
HyperLogLog++,k=14,merge,25,10000000,4,21041998,1905127,1905127,0,0
HyperLogLog++,k=14,merge,25,10000000,5,21041998,1907613,1907613,0,0
HyperLogLog++,k=14,merge,25,10000000,6,21041998,1881572,1881572,0,0
HyperLogLog++,k=14,merge,25,10000000,7,21041998,1871952,1871952,0,0
HyperLogLog++,k=14,merge,25,10000000,8,21041998,1906953,1906953,0,0
HyperLogLog++,k=14,merge,25,10000000,9,21041998,1898095,1898095,0,0
HyperLogLog++,k=14,merge,25,10000000,10,21041998,1868961,1868961,0,0
HyperLogLog++,k=14,merge,25,10000000,11,21041998,1886562,1886562,0,0
HyperLogLog++,k=14,merge,25,10000000,12,21041998,1889859,1889859,0,0
HyperLogLog++,k=14,merge,25,10000000,13,21041998,1882585,1882585,0,0
HyperLogLog++,k=14,merge,25,10000000,14,21041998,1890780,1890780,0,0
HyperLogLog++,k=14,merge,25,10000000,15,21041998,1913649,1913649,0,0
HyperLogLog++,k=14,merge,25,10000000,16,21041998,1905085,1905085,0,0
HyperLogLog++,k=14,merge,25,10000000,17,21041998,1889037,1889037,0,0
HyperLogLog++,k=14,merge,25,10000000,18,21041998,1893377,1893377,0,0
HyperLogLog++,k=14,merge,25,10000000,19,21041998,1921215,1921215,0,0
HyperLogLog++,k=14,merge,25,10000000,20,21041998,1911252,1911252,0,0
HyperLogLog++,k=14,merge,25,10000000,21,21041998,1881215,1881215,0,0
HyperLogLog++,k=14,merge,25,10000000,22,21041998,1931789,1931789,0,0
HyperLogLog++,k=14,merge,25,10000000,23,21041998,1869733,1869733,0,0
HyperLogLog++,k=14,merge,25,10000000,24,21041998,1893800,1893800,0,0
