algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_hat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=8,L=32",streaming,50,10000000,1,100000,21041998,1,101.56,0.373877551,0.6114552731,0.08125,0.6114552731,100.56,100.56,100.56,100.56,100.5618218,100.56
LogLog,"k=8,L=32",streaming,50,10000000,1539,100000,21041998,16,110.14,3.469795918,1.862738822,0.08125,0.1164211764,94.14,94.14,5.88375,5.88375,94.1580586,94.14
LogLog,"k=8,L=32",streaming,50,10000000,4616,100000,21041998,47,129.64,18.60244898,4.313055643,0.08125,0.09176714134,82.64,82.64,1.758297872,1.758297872,82.75022659,82.64
LogLog,"k=8,L=32",streaming,50,10000000,6154,100000,21041998,62,139.46,24.82489796,4.982459027,0.08125,0.08036224238,77.46,77.46,1.249354839,1.249354839,77.61687961,77.46
LogLog,"k=8,L=32",streaming,50,10000000,7693,100000,21041998,77,149.64,38.88816327,6.236037465,0.08125,0.08098749955,72.64,72.64,0.9433766234,0.9433766234,72.90185183,72.64
LogLog,"k=8,L=32",streaming,50,10000000,10770,100000,21041998,108,170.68,57.81387755,7.60354375,0.08125,0.07040318287,62.68,62.68,0.5803703704,0.5803703704,63.13034136,62.68
LogLog,"k=8,L=32",streaming,50,10000000,12308,100000,21041998,124,182.44,83.84326531,9.156596819,0.08125,0.07384352273,58.44,58.44,0.4712903226,0.4712903226,59.13881974,58.44
LogLog,"k=8,L=32",streaming,50,10000000,13847,100000,21041998,139,193.64,98.92897959,9.946304821,0.08125,0.07155614979,54.64,54.64,0.3930935252,0.3930935252,55.52008646,54.64
LogLog,"k=8,L=32",streaming,50,10000000,16923,100000,21041998,170,216.52,134.0097959,11.57626001,0.08125,0.06809564714,46.52,46.52,0.2736470588,0.2736470588,47.91075036,46.52
LogLog,"k=8,L=32",streaming,50,10000000,18462,100000,21041998,185,227.82,164.9669388,12.84394561,0.08125,0.06942673302,42.82,42.82,0.2314594595,0.2314594595,44.66788556,42.82
