algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199041,nan,197692,nan,nan,1349,0.006777498103,197692,nan
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199046,nan,197496,nan,nan,1550,0.00778714468,197496,nan
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198993,nan,197176,nan,nan,1817,0.009130974456,197176,nan
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199014,nan,197681,nan,nan,1333,0.006698021245,197681,nan
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199015,nan,197868,nan,nan,1147,0.005763384669,197868,nan
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198981,nan,201243,nan,nan,2262,0.01136791955,201243,nan
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198949,nan,199564,nan,nan,615,0.00309124449,199564,nan
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199005,nan,200554,nan,nan,1549,0.007783724027,200554,nan
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198983,nan,200013,nan,nan,1030,0.005176321595,200013,nan
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199064,nan,199578,nan,nan,514,0.002582084154,199578,nan
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198983,nan,198180,nan,nan,803,0.004035520622,198180,nan
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198972,nan,198268,nan,nan,704,0.003538186277,198268,nan
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199015,nan,199164,nan,nan,149,0.0007486872849,199164,nan
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198972,nan,197674,nan,nan,1298,0.006523530949,197674,nan
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199003,nan,200700,nan,nan,1697,0.008527509636,200700,nan
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199026,nan,199408,nan,nan,382,0.001919347221,199408,nan
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199033,nan,199446,nan,nan,413,0.002075032784,199446,nan
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199015,nan,204172,nan,nan,5157,0.02591261965,204172,nan
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199010,nan,199713,nan,nan,703,0.003532485805,199713,nan
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198980,nan,199281,nan,nan,301,0.001512714846,199281,nan
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198988,nan,197182,nan,nan,1806,0.009075924176,197182,nan
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198977,nan,197655,nan,nan,1322,0.006643983978,197655,nan
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198979,nan,196568,nan,nan,2411,0.01211685655,196568,nan
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,198979,nan,196806,nan,nan,2173,0.01092075043,196806,nan
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,reject,invalid,pairwise,199042,nan,198541,nan,nan,501,0.002517056702,198541,nan
