algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=12,L=32",streaming,50,10000000,1,100000,21041998,1,1,0,0,0.01625,0,0,0,0,0,0,0
HyperLogLog,"k=12,L=32",streaming,50,10000000,102,100000,21041998,101.94,101.86,1.184081633,1.088155151,0.01625,0.01067446685,-0.08,0.08,-0.0007847753581,0.007847019996,1.058300524,0.8
HyperLogLog,"k=12,L=32",streaming,50,10000000,203,100000,21041998,202.82,202.4,4.571428571,2.138089935,0.01625,0.01054181015,-0.42,0.42,-0.002070801696,0.008378773838,2.130727575,1.7
HyperLogLog,"k=12,L=32",streaming,50,10000000,304,100000,21041998,303.58,303.12,16.67918367,4.084015631,0.01625,0.01345284812,-0.46,0.46,-0.001515251334,0.01021018898,4.032369031,3.1
HyperLogLog,"k=12,L=32",streaming,50,10000000,405,100000,21041998,404.32,403.66,23.24938776,4.821761893,0.01625,0.01192560816,-0.66,0.66,-0.0016323704,0.008758264025,4.709564736,3.54
HyperLogLog,"k=12,L=32",streaming,50,10000000,506,100000,21041998,504.82,504.12,31.57714286,5.61935431,0.01625,0.0111314019,-0.7,0.7,-0.001386632859,0.008042170237,5.412947441,4.06
HyperLogLog,"k=12,L=32",streaming,50,10000000,607,100000,21041998,605.08,603.54,38.94734694,6.240780956,0.01625,0.01031397659,-1.54,1.54,-0.002545118001,0.00776758696,6.198386887,4.7
HyperLogLog,"k=12,L=32",streaming,50,10000000,708,100000,21041998,705.44,703.46,57.9677551,7.61365583,0.01625,0.0107927759,-1.98,1.98,-0.002806758902,0.008987792171,7.857480512,6.34
HyperLogLog,"k=12,L=32",streaming,50,10000000,809,100000,21041998,805.7,803.22,94.99142857,9.74635463,0.01625,0.01209675392,-2.48,2.48,-0.00307806876,0.00943713554,9.854947996,7.6
HyperLogLog,"k=12,L=32",streaming,50,10000000,910,100000,21041998,905.86,902.46,110.6616327,10.51958329,0.01625,0.01161281356,-3.4,3.4,-0.003753339368,0.00923215041,10.82219941,8.36
HyperLogLog,"k=12,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,1004.16,130.9126531,11.44170674,0.01625,0.01137437046,-1.76,1.76,-0.001749642119,0.00878946771,11.37892789,8.84
HyperLogLog,"k=12,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,1103.08,191.7485714,13.84733084,0.01625,0.01252132276,-2.82,2.82,-0.002549959309,0.009712129514,13.8960426,10.74
HyperLogLog,"k=12,L=32",streaming,50,10000000,1213,100000,21041998,1205.92,1202.24,226.5534694,15.05169324,0.01625,0.01248150229,-3.68,3.68,-0.003051612047,0.009984804159,15.11820095,12.04
HyperLogLog,"k=12,L=32",streaming,50,10000000,1314,100000,21041998,1305.76,1301.14,219.3881633,14.8117576,0.01625,0.01134339971,-4.62,4.62,-0.003538169342,0.009295941391,15.556992,12.14
HyperLogLog,"k=12,L=32",streaming,50,10000000,1415,100000,21041998,1405.64,1399.42,279.6771429,16.72355055,0.01625,0.01189746347,-6.22,6.22,-0.004425030591,0.009913788095,17.71609438,13.94
HyperLogLog,"k=12,L=32",streaming,50,10000000,1516,100000,21041998,1504.76,1498.54,397.7636735,19.94401347,0.01625,0.01325394978,-6.22,6.22,-0.004133549536,0.01064496172,20.2024751,16.02
HyperLogLog,"k=12,L=32",streaming,50,10000000,1617,100000,21041998,1604.2,1597.4,490.244898,22.14147461,0.01625,0.01380219088,-6.8,6.8,-0.004238872958,0.01069577225,22.20090088,17.16
HyperLogLog,"k=12,L=32",streaming,50,10000000,1718,100000,21041998,1703.48,1695.3,516.8673469,22.73471678,0.01625,0.01334604268,-8.18,8.18,-0.004801934863,0.0109512452,23.46614583,18.66
HyperLogLog,"k=12,L=32",streaming,50,10000000,1819,100000,21041998,1802.54,1794.9,490.9489796,22.15736852,0.01625,0.01229230337,-7.64,7.64,-0.004238463502,0.009918977952,22.06445105,17.88
HyperLogLog,"k=12,L=32",streaming,50,10000000,1920,100000,21041998,1901.64,1893.94,500.0167347,22.36105397,0.01625,0.01175882605,-7.7,7.7,-0.004049136535,0.009264606665,22.22926,17.62
HyperLogLog,"k=12,L=32",streaming,50,10000000,2021,100000,21041998,2000.62,1992.16,555.035102,23.55918297,0.01625,0.01177594094,-8.46,8.46,-0.004228689106,0.009410884655,23.42093081,18.82
HyperLogLog,"k=12,L=32",streaming,50,10000000,2122,100000,21041998,2099.72,2092.16,654.0555102,25.57450899,0.01625,0.01217996161,-7.56,7.56,-0.003600480064,0.009336133043,24.82579304,19.6
HyperLogLog,"k=12,L=32",streaming,50,10000000,2223,100000,21041998,2198.86,2191.42,745.6363265,27.30634224,0.01625,0.01241840874,-7.44,7.44,-0.003383571487,0.009607307085,26.24271327,21.12
HyperLogLog,"k=12,L=32",streaming,50,10000000,2324,100000,21041998,2297.72,2290.76,826.5126531,28.74913308,0.01625,0.01251202631,-6.96,6.96,-0.003029089706,0.009874305611,27.47799119,22.68
HyperLogLog,"k=12,L=32",streaming,50,10000000,2425,100000,21041998,2396.78,2391.14,843.8779592,29.04957761,0.01625,0.01212025201,-5.64,5.64,-0.002353157153,0.009630884525,28.02284782,23.08
HyperLogLog,"k=12,L=32",streaming,50,10000000,2526,100000,21041998,2495.08,2489.5,920.2142857,30.33503397,0.01625,0.01215794041,-5.58,5.58,-0.002236401238,0.009965098192,28.74682591,24.86
HyperLogLog,"k=12,L=32",streaming,50,10000000,2627,100000,21041998,2593.8,2587.78,909.1955102,30.15286902,0.01625,0.01162497842,-6.02,6.02,-0.002320919115,0.009523431065,28.4608503,24.7
HyperLogLog,"k=12,L=32",streaming,50,10000000,2728,100000,21041998,2691.98,2687.32,1125.201633,33.54402529,0.01625,0.01246072604,-4.66,4.66,-0.001731067839,0.009992566051,31.83111685,26.9
HyperLogLog,"k=12,L=32",streaming,50,10000000,2829,100000,21041998,2790.26,2786.52,1242.132245,35.24389656,0.01625,0.0126310439,-3.74,3.74,-0.001340376882,0.009954934932,33.04633111,27.78
HyperLogLog,"k=12,L=32",streaming,50,10000000,2930,100000,21041998,2888.28,2881.38,1291.913878,35.9432035,0.01625,0.01244450105,-6.9,6.9,-0.002388965059,0.01018553533,34.40610411,29.42
HyperLogLog,"k=12,L=32",streaming,50,10000000,3031,100000,21041998,2986.48,2977.16,1391.973878,37.30916613,0.01625,0.0124926891,-9.32,9.32,-0.00312073076,0.01019264917,36.24141278,30.44
HyperLogLog,"k=12,L=32",streaming,50,10000000,3132,100000,21041998,3084.3,3074.98,1383.407755,37.1941898,0.01625,0.01205919975,-9.32,9.32,-0.003021755342,0.009312992447,35.86418827,28.72
HyperLogLog,"k=12,L=32",streaming,50,10000000,3233,100000,21041998,3182.08,3176.38,1448.44449,38.0584352,0.01625,0.01196023833,-5.7,5.7,-0.001791281175,0.00915843515,36.3117061,29.14
HyperLogLog,"k=12,L=32",streaming,50,10000000,3334,100000,21041998,3279.72,3275.5,1689.153061,41.09930731,0.01625,0.01253134637,-4.22,4.22,-0.001286695206,0.009531498513,38.89807193,31.26
HyperLogLog,"k=12,L=32",streaming,50,10000000,3435,100000,21041998,3377.38,3374.78,1599.154694,39.98943228,0.01625,0.01184037102,-2.6,2.6,-0.0007698274994,0.008893622758,37.86977687,30.04
HyperLogLog,"k=12,L=32",streaming,50,10000000,3536,100000,21041998,3475.02,3473.3,1918.704082,43.80301453,0.01625,0.01260511149,-1.72,1.72,-0.0004949611801,0.009380634648,41.53986038,32.6
HyperLogLog,"k=12,L=32",streaming,50,10000000,3637,100000,21041998,3572.6,3570.58,2100.085306,45.82668771,0.01625,0.01282726521,-2.02,2.02,-0.000565414544,0.009802403902,43.51528467,35.02
HyperLogLog,"k=12,L=32",streaming,50,10000000,3738,100000,21041998,3669.16,3665.82,2059.701633,45.38393584,0.01625,0.01236902611,-3.34,3.34,-0.0009102900936,0.009020040807,43.35181657,33.1
HyperLogLog,"k=12,L=32",streaming,50,10000000,3839,100000,21041998,3766,3760.7,2219.765306,47.11438534,0.01625,0.01251045814,-5.3,5.3,-0.001407328731,0.008767463832,44.99044343,33.02
HyperLogLog,"k=12,L=32",streaming,50,10000000,3940,100000,21041998,3863.22,3856.72,2477.756735,49.77707037,0.01625,0.01288486557,-6.5,6.5,-0.001682534259,0.009789285002,48.34852635,37.82
HyperLogLog,"k=12,L=32",streaming,50,10000000,4041,100000,21041998,3960.5,3955.5,2383.642857,48.82256504,0.01625,0.01232737408,-5,5,-0.00126246686,0.009199195718,46.99404218,36.44
HyperLogLog,"k=12,L=32",streaming,50,10000000,4142,100000,21041998,4057.8,4053.04,2393.875918,48.92725129,0.01625,0.01205758078,-4.76,4.76,-0.001173049436,0.009166132454,47.18940559,37.2
HyperLogLog,"k=12,L=32",streaming,50,10000000,4243,100000,21041998,4154.44,4149.5,2534.377551,50.34260175,0.01625,0.01211778284,-4.94,4.94,-0.001189089264,0.009401576743,49.00550989,39.06
HyperLogLog,"k=12,L=32",streaming,50,10000000,4344,100000,21041998,4250.72,4247.02,2769.652653,52.62748952,0.01625,0.01238084125,-3.7,3.7,-0.0008704407724,0.009913786823,52.01557459,42.14
HyperLogLog,"k=12,L=32",streaming,50,10000000,4445,100000,21041998,4346.98,4343.68,2819.609796,53.09999808,0.01625,0.01221537667,-3.3,3.3,-0.0007591477301,0.009427481863,53.11929969,40.98
HyperLogLog,"k=12,L=32",streaming,50,10000000,4546,100000,21041998,4443.24,4440.74,3039.706531,55.13353363,0.01625,0.01240840775,-2.5,2.5,-0.0005626524788,0.009926132436,55.12476757,44.1
HyperLogLog,"k=12,L=32",streaming,50,10000000,4647,100000,21041998,4539.74,4537.48,3063.152653,55.34575551,0.01625,0.01219139323,-2.26,2.26,-0.0004978258667,0.009785946528,55.14399333,44.42
HyperLogLog,"k=12,L=32",streaming,50,10000000,4748,100000,21041998,4636.4,4632,3201.877551,56.58513542,0.01625,0.01220454133,-4.4,4.4,-0.0009490121646,0.009671406614,56.50911431,44.84
HyperLogLog,"k=12,L=32",streaming,50,10000000,4849,100000,21041998,4732.94,4726.96,3495.141224,59.11971942,0.01625,0.01249111956,-5.98,5.98,-0.001263485276,0.01022198229,58.99779657,48.38
HyperLogLog,"k=12,L=32",streaming,50,10000000,4950,100000,21041998,4829.22,4821.24,3571.369796,59.76093871,0.01625,0.01237486358,-7.98,7.98,-0.001652440767,0.01028967289,60.09209599,49.7
HyperLogLog,"k=12,L=32",streaming,50,10000000,5051,100000,21041998,4925.18,4919.72,3819.960816,61.80583157,0.01625,0.01254894878,-5.46,5.46,-0.001108588925,0.0104230919,61.49227594,51.34
HyperLogLog,"k=12,L=32",streaming,50,10000000,5152,100000,21041998,5021.46,5013.1,4167.561224,64.55665128,0.01625,0.01285615165,-8.36,8.36,-0.001664854445,0.0104168629,64.29494537,52.32
HyperLogLog,"k=12,L=32",streaming,50,10000000,5253,100000,21041998,5117.2,5108.52,4453.846531,66.73714506,0.01625,0.01304173084,-8.68,8.68,-0.001696240131,0.01065302646,66.17129287,54.52
HyperLogLog,"k=12,L=32",streaming,50,10000000,5354,100000,21041998,5213.02,5203.1,5147.479592,71.74593781,0.01625,0.01376283571,-9.92,9.92,-0.00190292767,0.01101868239,70.86155516,57.44
HyperLogLog,"k=12,L=32",streaming,50,10000000,5455,100000,21041998,5308.48,5301.02,5429.897551,73.68783856,0.01625,0.01388115592,-7.46,7.46,-0.001405298692,0.01088384658,72.16855271,57.78
HyperLogLog,"k=12,L=32",streaming,50,10000000,5556,100000,21041998,5403.84,5395.94,6134.016735,78.31996383,0.01625,0.01449339059,-7.9,7.9,-0.001461923373,0.01114305509,75.86211176,60.22
