algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199041,200993,200034,1952,0.009807024683,993,0.00498892188,200034,959
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199046,198782,199281,264,0.001326326578,235,0.001180631613,199281,499
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198993,196272,196724,2721,0.01367384782,2269,0.01140241114,196724,452
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199014,202647,199889,3633,0.01825499714,875,0.004396675611,199889,2758
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,199738,199144,723,0.003632891993,129,0.0006481923473,199144,594
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198981,201818,201486,2837,0.01425764269,2505,0.01258914168,201486,332
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198949,199869,200125,920,0.0046243007,1176,0.005911062634,200125,256
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199005,201288,201481,2283,0.01147207357,2476,0.01244189844,201481,193
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,199236,198615,253,0.001271465402,368,0.00184940422,198615,621
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199064,200944,199831,1880,0.009444198851,767,0.003853032191,199831,1113
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,199613,198662,630,0.003166099617,321,0.001613203138,198662,951
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,197700,198481,1272,0.006392859297,491,0.002467683895,198481,781
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,200260,197466,1245,0.006255809864,1549,0.007783332915,197466,2794
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,201390,198450,2418,0.01215246366,522,0.002623484711,198450,2940
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199003,198087,197863,916,0.004602945684,1140,0.005728556856,197863,224
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199026,200638,199619,1612,0.008099444294,593,0.002979510215,199619,1019
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199033,201749,199783,2716,0.01364597831,750,0.003768219341,199783,1966
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,199977,197842,962,0.004833806497,1173,0.005894028088,197842,2135
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199010,198016,199512,994,0.004994723883,502,0.002522486307,199512,1496
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198980,200321,200364,1341,0.006739370791,1384,0.006955472912,200364,43
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198988,200825,199045,1837,0.009231712465,57,0.0002864494341,199045,1780
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198977,198849,198741,128,0.0006432904306,236,0.001186066731,198741,108
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198979,200676,200711,1697,0.008528538187,1732,0.008704436147,200711,35
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198979,200830,202386,1851,0.009302489207,3407,0.0171224099,202386,1556
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,murmurhash3,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199042,198327,197858,715,0.00359220667,1184,0.005948493283,197858,469
