algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=9,L=32",normal,50,10000000,10000000,100000,21041998,100000,98525.18,30717456.97,5542.33317,0.05745242597,0.0554233317,-1474.82,1474.82,-0.0147482,0.0468014,5681.390839,4680.14
LogLog,"k=9,L=32",normal,50,10000000,10000000,100000,42,100000,98736.96,30650717.47,5536.309011,0.05745242597,0.05536309011,-1263.04,1263.04,-0.0126304,0.0412388,5624.319795,4123.88
LogLog,"k=9,L=32",normal,50,10000000,10000000,100000,137357,100000,100209.42,36023146.09,6001.928531,0.05745242597,0.06001928531,209.42,209.42,0.0020942,0.0480318,5945.295611,4803.18
LogLog,"k=9,L=32",normal,50,10000000,10000000,100000,10032018,100000,100794.66,46618604.15,6827.781788,0.05745242597,0.06827781788,794.66,794.66,0.0079466,0.0538162,6805.712055,5381.62
LogLog,"k=9,L=32",normal,50,10000000,10000000,100000,29042026,100000,101021.46,53434415.03,7309.884748,0.05745242597,0.07309884748,1021.46,1021.46,0.0102146,0.0601406,7308.153478,6014.06
LogLog,"k=9,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,992370.06,3188010238,56462.46751,0.05745242597,0.05646246751,-7629.94,7629.94,-0.00762994,0.04615106,56413.34964,46151.06
LogLog,"k=9,L=32",normal,50,10000000,10000000,1000000,42,1000000,1004347.2,3395494489,58270.8717,0.05745242597,0.0582708717,4347.2,4347.2,0.0043472,0.04797192,57848.7921,47971.92
LogLog,"k=9,L=32",normal,50,10000000,10000000,1000000,137357,1000000,994330.36,3718898386,60982.77122,0.05745242597,0.06098277122,-5669.64,5669.64,-0.00566964,0.04939476,60635.51134,49394.76
LogLog,"k=9,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,981176.94,2487313249,49872.97113,0.05745242597,0.04987297113,-18823.06,18823.06,-0.01882306,0.0423973,52838.19236,42397.3
LogLog,"k=9,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,992875.48,2218184311,47097.60409,0.05745242597,0.04709760409,-7124.52,7124.52,-0.00712452,0.03916308,47165.4472,39163.08
LogLog,"k=9,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,4915024.58,4.565258125e+10,213664.6467,0.05745242597,0.04273292934,-84975.42,84975.42,-0.016995084,0.037829076,227948.1336,189145.38
LogLog,"k=9,L=32",normal,50,10000000,10000000,5000000,42,5000000,4887341.52,3.754001561e+10,193752.4596,0.05745242597,0.03875049192,-112658.48,112658.48,-0.022531696,0.036210976,222443.5848,181054.88
LogLog,"k=9,L=32",normal,50,10000000,10000000,5000000,137357,5000000,4869581.58,3.601355176e+10,189772.3683,0.05745242597,0.03795447366,-130418.42,130418.42,-0.026083684,0.035457812,228696.8408,177289.06
LogLog,"k=9,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,4883332.32,3.546188789e+10,188313.2706,0.05745242597,0.03766265412,-116667.68,116667.68,-0.023333536,0.036157992,219918.1613,180789.96
LogLog,"k=9,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,4899584.1,2.880977163e+10,169734.415,0.05745242597,0.033946883,-100415.9,100415.9,-0.02008318,0.030605212,195747.1052,153026.06
LogLog,"k=9,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,9730768,0,0,0.05745242597,0,-269232,269232,-0.0269232,0.0269232,269232,269232
LogLog,"k=9,L=32",normal,50,10000000,10000000,10000000,42,10000000,9730768,0,0,0.05745242597,0,-269232,269232,-0.0269232,0.0269232,269232,269232
LogLog,"k=9,L=32",normal,50,10000000,10000000,10000000,137357,10000000,9730768,0,0,0.05745242597,0,-269232,269232,-0.0269232,0.0269232,269232,269232
LogLog,"k=9,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,9730768,0,0,0.05745242597,0,-269232,269232,-0.0269232,0.0269232,269232,269232
LogLog,"k=9,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,9730768,0,0,0.05745242597,0,-269232,269232,-0.0269232,0.0269232,269232,269232
