algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_hat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=16,streaming,50,10000000,2425,100000,21041998,25,33.04,707.4677551,26.59826602,nan,1.063930641,8.04,8.04,0.3216,0.7136,27.53107335,17.84
Probabilistic Counting,L=16,streaming,50,10000000,2526,100000,21041998,26,33.04,707.4677551,26.59826602,nan,1.023010231,7.04,7.04,0.2707692308,0.6861538462,27.25582507,17.84
Probabilistic Counting,L=16,streaming,50,10000000,2627,100000,21041998,27,33.86,754.4085714,27.46649907,nan,1.017277744,6.86,6.86,0.2540740741,0.6911111111,28.04246779,18.66
Probabilistic Counting,L=16,streaming,50,10000000,2728,100000,21041998,28,35.52,792.0914286,28.1441189,nan,1.005147104,7.52,7.52,0.2685714286,0.7028571429,28.85827438,19.68
Probabilistic Counting,L=16,streaming,50,10000000,2829,100000,21041998,29,35.52,792.0914286,28.1441189,nan,0.9704868586,6.52,6.52,0.2248275862,0.675862069,28.6139826,19.6
Probabilistic Counting,L=16,streaming,50,10000000,2930,100000,21041998,30,38.3,848.4591837,29.12832271,nan,0.9709440902,8.3,8.3,0.2766666667,0.6966666667,30.00633266,20.9
Probabilistic Counting,L=16,streaming,50,10000000,3031,100000,21041998,31,41.2,1160.653061,34.06835865,nan,1.098979311,10.2,10.2,0.3290322581,0.7483870968,35.23464204,23.2
Probabilistic Counting,L=16,streaming,50,10000000,3132,100000,21041998,32,41.4,1149.918367,33.91044629,nan,1.059701446,9.4,9.4,0.29375,0.7125,34.86086631,22.8
Probabilistic Counting,L=16,streaming,50,10000000,3233,100000,21041998,33,43.66,1191.861633,34.52334909,nan,1.046162094,10.66,10.66,0.323030303,0.7254545455,35.80027933,23.94
Probabilistic Counting,L=16,streaming,50,10000000,3334,100000,21041998,34,45.32,1459.528163,38.20377158,nan,1.123640341,11.32,11.32,0.3329411765,0.7458823529,39.47758858,25.36
Probabilistic Counting,L=16,streaming,50,10000000,3435,100000,21041998,35,45.32,1459.528163,38.20377158,nan,1.091536331,10.32,10.32,0.2948571429,0.7177142857,39.20255094,25.12
Probabilistic Counting,L=16,streaming,50,10000000,3536,100000,21041998,36,46.44,1465.23102,38.27833618,nan,1.063287116,10.44,10.44,0.29,0.7055555556,39.30547036,25.4
Probabilistic Counting,L=16,streaming,50,10000000,3637,100000,21041998,37,47.06,1438.343265,37.92549624,nan,1.025013412,10.06,10.06,0.2718918919,0.6675675676,38.86875352,24.7
Probabilistic Counting,L=16,streaming,50,10000000,3738,100000,21041998,38,53.88,2982.434286,54.61166804,nan,1.437149159,15.88,15.88,0.4178947368,0.7736842105,56.3467834,29.4
Probabilistic Counting,L=16,streaming,50,10000000,3839,100000,21041998,39,55.32,2957.160816,54.37978316,nan,1.394353414,16.32,16.32,0.4184615385,0.7517948718,56.25264438,29.32
Probabilistic Counting,L=16,streaming,50,10000000,3940,100000,21041998,40,55.32,2957.160816,54.37978316,nan,1.359494579,15.32,15.32,0.383,0.723,55.97070662,28.92
Probabilistic Counting,L=16,streaming,50,10000000,4041,100000,21041998,41,55.32,2957.160816,54.37978316,nan,1.326336175,14.32,14.32,0.3492682927,0.6956097561,55.70529598,28.52
Probabilistic Counting,L=16,streaming,50,10000000,4142,100000,21041998,42,56.76,2927.65551,54.10781376,nan,1.28828128,14.76,14.76,0.3514285714,0.6933333333,55.56041757,29.12
Probabilistic Counting,L=16,streaming,50,10000000,4243,100000,21041998,43,56.76,2927.65551,54.10781376,nan,1.25832125,13.76,13.76,0.32,0.6865116279,55.30316447,29.52
Probabilistic Counting,L=16,streaming,50,10000000,4344,100000,21041998,44,56.76,2927.65551,54.10781376,nan,1.22972304,12.76,12.76,0.29,0.68,55.06287315,29.92
Probabilistic Counting,L=16,streaming,50,10000000,4445,100000,21041998,45,58,2911.510204,53.9584118,nan,1.199075818,13,13,0.2888888889,0.6791111111,54.97526717,30.56
Probabilistic Counting,L=16,streaming,50,10000000,4546,100000,21041998,46,59.66,3130.596327,55.95173211,nan,1.216342002,13.66,13.66,0.2969565217,0.7082608696,57.04892637,32.58
Probabilistic Counting,L=16,streaming,50,10000000,4647,100000,21041998,47,59.66,3130.596327,55.95173211,nan,1.190462385,12.66,12.66,0.2693617021,0.7008510638,56.81777891,32.94
Probabilistic Counting,L=16,streaming,50,10000000,4748,100000,21041998,48,59.66,3130.596327,55.95173211,nan,1.165661086,11.66,11.66,0.2429166667,0.69375,56.60335679,33.3
Probabilistic Counting,L=16,streaming,50,10000000,4849,100000,21041998,49,60.48,3132.989388,55.97311308,nan,1.14230843,11.48,11.48,0.2342857143,0.6971428571,56.58727772,34.16
Probabilistic Counting,L=16,streaming,50,10000000,4950,100000,21041998,50,60.48,3132.989388,55.97311308,nan,1.119462262,10.48,10.48,0.2096,0.6896,56.39290736,34.48
Probabilistic Counting,L=16,streaming,50,10000000,5051,100000,21041998,51,60.48,3132.989388,55.97311308,nan,1.097512021,9.48,9.48,0.1858823529,0.6823529412,56.21565618,34.8
Probabilistic Counting,L=16,streaming,50,10000000,5152,100000,21041998,52,62.74,3086.93102,55.56015677,nan,1.068464553,10.74,10.74,0.2065384615,0.6780769231,56.04052105,35.26
Probabilistic Counting,L=16,streaming,50,10000000,5253,100000,21041998,53,62.74,3086.93102,55.56015677,nan,1.048304845,9.74,9.74,0.1837735849,0.6698113208,55.85749726,35.5
Probabilistic Counting,L=16,streaming,50,10000000,5354,100000,21041998,54,62.74,3086.93102,55.56015677,nan,1.028891792,8.74,8.74,0.1618518519,0.6618518519,55.69183064,35.74
Probabilistic Counting,L=16,streaming,50,10000000,5455,100000,21041998,55,62.74,3086.93102,55.56015677,nan,1.010184669,7.74,7.74,0.1407272727,0.6541818182,55.54367651,35.98
Probabilistic Counting,L=16,streaming,50,10000000,5556,100000,21041998,56,63.56,3084.169796,55.53530225,nan,0.9917018259,7.56,7.56,0.135,0.6507142857,55.49450423,36.44
Probabilistic Counting,L=16,streaming,50,10000000,5657,100000,21041998,57,63.56,3084.169796,55.53530225,nan,0.9743035482,6.56,6.56,0.1150877193,0.6428070175,55.36713827,36.64
Probabilistic Counting,L=16,streaming,50,10000000,5758,100000,21041998,58,63.56,3084.169796,55.53530225,nan,0.9575052112,5.56,5.56,0.09586206897,0.6351724138,55.25757867,36.84
Probabilistic Counting,L=16,streaming,50,10000000,5859,100000,21041998,59,65.22,3284.42,57.30985954,nan,0.9713535515,6.22,6.22,0.1054237288,0.6559322034,57.07381186,38.7
Probabilistic Counting,L=16,streaming,50,10000000,5960,100000,21041998,60,66.88,3479.046531,58.98344285,nan,0.9830573809,6.88,6.88,0.1146666667,0.676,58.79455757,40.56
Probabilistic Counting,L=16,streaming,50,10000000,6061,100000,21041998,61,70.2,3588.244898,59.90196072,nan,0.981999356,9.2,9.2,0.1508196721,0.6819672131,60.00933261,41.6
Probabilistic Counting,L=16,streaming,50,10000000,6162,100000,21041998,62,70.2,3588.244898,59.90196072,nan,0.9661606568,8.2,8.2,0.1322580645,0.6735483871,59.86417961,41.76
Probabilistic Counting,L=16,streaming,50,10000000,6263,100000,21041998,63,70.82,3531.293469,59.42468737,nan,0.9432490059,7.82,7.82,0.1241269841,0.6555555556,59.34492396,41.3
Probabilistic Counting,L=16,streaming,50,10000000,6364,100000,21041998,64,70.82,3531.293469,59.42468737,nan,0.9285107402,6.82,6.82,0.1065625,0.6478125,59.22144882,41.46
Probabilistic Counting,L=16,streaming,50,10000000,6465,100000,21041998,65,70.82,3531.293469,59.42468737,nan,0.9142259596,5.82,5.82,0.08953846154,0.6403076923,59.1146344,41.62
Probabilistic Counting,L=16,streaming,50,10000000,6566,100000,21041998,66,73.72,3651.022041,60.42368775,nan,0.9155104204,7.72,7.72,0.116969697,0.6490909091,60.31251943,42.84
Probabilistic Counting,L=16,streaming,50,10000000,6667,100000,21041998,67,75.36,3607.377959,60.06145152,nan,0.896439575,8.36,8.36,0.1247761194,0.6346268657,60.04265151,42.52
Probabilistic Counting,L=16,streaming,50,10000000,6768,100000,21041998,68,76.6,3544.163265,59.5328755,nan,0.8754834632,8.6,8.6,0.1264705882,0.6158823529,59.55871053,41.88
Probabilistic Counting,L=16,streaming,50,10000000,6869,100000,21041998,69,78.66,3449.78,58.73482783,nan,0.8512293888,9.66,9.66,0.14,0.592173913,58.94149642,40.86
Probabilistic Counting,L=16,streaming,50,10000000,6970,100000,21041998,70,79.48,3420.377143,58.48399048,nan,0.8354855783,9.48,9.48,0.1354285714,0.5777142857,58.66719697,40.44
Probabilistic Counting,L=16,streaming,50,10000000,7071,100000,21041998,71,79.48,3420.377143,58.48399048,nan,0.8237181758,8.48,8.48,0.1194366197,0.5678873239,58.51392997,40.32
Probabilistic Counting,L=16,streaming,50,10000000,7172,100000,21041998,72,79.48,3420.377143,58.48399048,nan,0.8122776456,7.48,7.48,0.1038888889,0.5583333333,58.37739288,40.2
Probabilistic Counting,L=16,streaming,50,10000000,7273,100000,21041998,73,81.54,3313.886122,57.56636277,nan,0.7885803119,8.54,8.54,0.1169863014,0.5306849315,57.62412689,38.74
Probabilistic Counting,L=16,streaming,50,10000000,7374,100000,21041998,74,81.54,3313.886122,57.56636277,nan,0.7779238212,7.54,7.54,0.1018918919,0.5208108108,57.48443268,38.54
Probabilistic Counting,L=16,streaming,50,10000000,7475,100000,21041998,75,82.78,3235.032245,56.87734386,nan,0.7583645848,7.78,7.78,0.1037333333,0.4984,56.84065446,37.38
Probabilistic Counting,L=16,streaming,50,10000000,7576,100000,21041998,76,87.74,4457.216735,66.76239012,nan,0.8784525016,11.74,11.74,0.1544736842,0.5539473684,67.12600092,42.1
Probabilistic Counting,L=16,streaming,50,10000000,7677,100000,21041998,77,87.74,4457.216735,66.76239012,nan,0.8670440275,10.74,10.74,0.1394805195,0.5436363636,66.95834526,41.86
Probabilistic Counting,L=16,streaming,50,10000000,7778,100000,21041998,78,87.74,4457.216735,66.76239012,nan,0.8559280785,9.74,9.74,0.1248717949,0.5335897436,66.80523932,41.62
Probabilistic Counting,L=16,streaming,50,10000000,7879,100000,21041998,79,87.74,4457.216735,66.76239012,nan,0.8450935458,8.74,8.74,0.1106329114,0.5237974684,66.66678333,41.38
Probabilistic Counting,L=16,streaming,50,10000000,7980,100000,21041998,80,87.74,4457.216735,66.76239012,nan,0.8345298765,7.74,7.74,0.09675,0.51425,66.54306876,41.14
Probabilistic Counting,L=16,streaming,50,10000000,8081,100000,21041998,81,87.74,4457.216735,66.76239012,nan,0.8242270385,6.74,6.74,0.08320987654,0.5049382716,66.43417795,40.9
Probabilistic Counting,L=16,streaming,50,10000000,8182,100000,21041998,82,88.98,4362.673061,66.05053415,nan,0.8054943189,6.98,6.98,0.08512195122,0.4807317073,65.75819341,39.42
Probabilistic Counting,L=16,streaming,50,10000000,8283,100000,21041998,83,90.64,4476.806531,66.90894208,nan,0.8061318323,7.64,7.64,0.09204819277,0.501686747,66.67563273,41.64
Probabilistic Counting,L=16,streaming,50,10000000,8384,100000,21041998,84,96.42,5561.677143,74.5766528,nan,0.8878172952,12.42,12.42,0.1478571429,0.5507142857,74.86454435,46.26
Probabilistic Counting,L=16,streaming,50,10000000,8485,100000,21041998,85,96.42,5561.677143,74.5766528,nan,0.8773723859,11.42,11.42,0.1343529412,0.5503529412,74.70515377,46.78
Probabilistic Counting,L=16,streaming,50,10000000,8586,100000,21041998,86,96.42,5561.677143,74.5766528,nan,0.8671703814,10.42,10.42,0.1211627907,0.55,74.55883583,47.3
Probabilistic Counting,L=16,streaming,50,10000000,8687,100000,21041998,87,97.86,5411.388163,73.56213811,nan,0.8455418174,10.86,10.86,0.1248275862,0.5331034483,73.62811963,46.38
Probabilistic Counting,L=16,streaming,50,10000000,8788,100000,21041998,88,97.86,5411.388163,73.56213811,nan,0.8359333876,9.86,9.86,0.1120454545,0.5329545455,73.48727781,46.9
Probabilistic Counting,L=16,streaming,50,10000000,8889,100000,21041998,89,98.68,5349.854694,73.14270089,nan,0.8218280999,9.68,9.68,0.1087640449,0.5235955056,73.05176247,46.6
Probabilistic Counting,L=16,streaming,50,10000000,8990,100000,21041998,90,104.46,6339.886122,79.62340185,nan,0.884704465,14.46,14.46,0.1606666667,0.566,80.1385051,50.94
Probabilistic Counting,L=16,streaming,50,10000000,9091,100000,21041998,91,104.46,6339.886122,79.62340185,nan,0.8749824379,13.46,13.46,0.1479120879,0.5650549451,79.96411695,51.42
Probabilistic Counting,L=16,streaming,50,10000000,9192,100000,21041998,92,104.46,6339.886122,79.62340185,nan,0.8654717593,12.46,12.46,0.1354347826,0.5641304348,79.80187968,51.9
Probabilistic Counting,L=16,streaming,50,10000000,9293,100000,21041998,93,105.28,6267.307755,79.16632968,nan,0.8512508568,12.28,12.28,0.1320430108,0.5544086022,79.32691851,51.56
Probabilistic Counting,L=16,streaming,50,10000000,9394,100000,21041998,94,105.28,6267.307755,79.16632968,nan,0.8421949966,11.28,11.28,0.12,0.5536170213,79.17827985,52.04
Probabilistic Counting,L=16,streaming,50,10000000,9495,100000,21041998,95,106.94,6326.220816,79.53754344,nan,0.8372372994,11.94,11.94,0.1256842105,0.5648421053,79.63830737,53.66
Probabilistic Counting,L=16,streaming,50,10000000,9596,100000,21041998,96,106.94,6326.220816,79.53754344,nan,0.8285160775,10.94,10.94,0.1139583333,0.5635416667,79.49452811,54.1
Probabilistic Counting,L=16,streaming,50,10000000,9697,100000,21041998,97,106.94,6326.220816,79.53754344,nan,0.8199746746,9.94,9.94,0.1024742268,0.5622680412,79.36308966,54.54
Probabilistic Counting,L=16,streaming,50,10000000,9798,100000,21041998,98,106.94,6326.220816,79.53754344,nan,0.8116075861,8.94,8.94,0.0912244898,0.5610204082,79.2440534,54.98
Probabilistic Counting,L=16,streaming,50,10000000,9899,100000,21041998,99,108.6,6379.510204,79.87183611,nan,0.8067862234,9.6,9.6,0.09696969697,0.5696969697,79.64973321,56.4
Probabilistic Counting,L=16,streaming,50,10000000,10000,100000,21041998,100,110.26,6427.175918,80.16966957,nan,0.8016966957,10.26,10.26,0.1026,0.5774,80.02437129,57.74
Probabilistic Counting,L=16,streaming,50,10000000,10812,100000,21041998,109,152.82,20400.06898,142.82881,nan,1.310356055,43.82,43.82,0.4020183486,0.8574311927,148.0279028,93.46
Probabilistic Counting,L=16,streaming,50,10000000,11690,100000,21041998,117,161.08,20463.78939,143.0517018,nan,1.222664118,44.08,44.08,0.3767521368,0.8311111111,148.3157443,97.24
Probabilistic Counting,L=16,streaming,50,10000000,12639,100000,21041998,127,176.78,20367.11388,142.7133977,nan,1.123727541,49.78,49.78,0.3919685039,0.8033070866,149.7925899,102.02
Probabilistic Counting,L=16,streaming,50,10000000,13665,100000,21041998,137,227.22,49876.99143,223.3315728,nan,1.630157466,90.22,90.22,0.658540146,1.033722628,238.7867249,141.62
Probabilistic Counting,L=16,streaming,50,10000000,14774,100000,21041998,148,228.88,49522.80163,222.5371916,nan,1.503629673,80.88,80.88,0.5464864865,0.9354054054,234.678333,138.44
Probabilistic Counting,L=16,streaming,50,10000000,15974,100000,21041998,160,243.36,51872.19429,227.7546801,nan,1.42346675,83.36,83.36,0.521,0.88325,240.3822789,141.32
Probabilistic Counting,L=16,streaming,50,10000000,17270,100000,21041998,173,259.88,54041.2098,232.4676532,nan,1.34374366,86.88,86.88,0.5021965318,0.8723699422,245.9847963,150.92
Probabilistic Counting,L=16,streaming,50,10000000,18672,100000,21041998,187,264.84,53470.70857,231.2373425,nan,1.236563329,77.84,77.84,0.4162566845,0.8231016043,241.7857729,153.92
Probabilistic Counting,L=16,streaming,50,10000000,20188,100000,21041998,202,296.28,77747.14449,278.8317494,nan,1.380355195,94.28,94.28,0.4667326733,0.9027722772,291.6863384,182.36
Probabilistic Counting,L=16,streaming,50,10000000,21827,100000,21041998,219,307.04,78756.93714,280.6366639,nan,1.281445954,88.04,88.04,0.4020091324,0.8502283105,291.4323935,186.2
Probabilistic Counting,L=16,streaming,50,10000000,23599,100000,21041998,236,321.94,78810.18,280.7315087,nan,1.189540291,85.94,85.94,0.3641525424,0.8036440678,290.8945857,189.66
Probabilistic Counting,L=16,streaming,50,10000000,25515,100000,21041998,256,358.32,81144.30367,284.8583923,nan,1.112728095,102.32,102.32,0.3996875,0.80328125,299.9846663,205.64
Probabilistic Counting,L=16,streaming,50,10000000,27586,100000,21041998,276,419.54,183767.8045,428.6814721,nan,1.553193739,143.54,143.54,0.5200724638,0.9139855072,447.9912722,252.26
Probabilistic Counting,L=16,streaming,50,10000000,29825,100000,21041998,299,434.42,181247.922,425.7322187,nan,1.423853574,135.42,135.42,0.452909699,0.8311036789,442.6754342,248.5
Probabilistic Counting,L=16,streaming,50,10000000,32246,100000,21041998,323,460.9,210664.5,458.9820258,nan,1.420996984,137.9,137.9,0.4269349845,0.8305263158,474.8343079,268.26
Probabilistic Counting,L=16,streaming,50,10000000,34864,100000,21041998,349,484.06,201700.9555,449.1112952,nan,1.286851849,135.06,135.06,0.386991404,0.752034384,464.6591654,262.46
Probabilistic Counting,L=16,streaming,50,10000000,37694,100000,21041998,377,546.92,288035.3404,536.6892401,nan,1.423578886,169.92,169.92,0.4507161804,0.8241909814,557.8059161,310.72
Probabilistic Counting,L=16,streaming,50,10000000,40754,100000,21041998,408,639.6,739091.8776,859.7045292,nan,2.107118944,231.6,231.6,0.5676470588,1.006960784,882.0139455,410.84
Probabilistic Counting,L=16,streaming,50,10000000,44063,100000,21041998,441,666.06,740671.282,860.622613,nan,1.9515252,225.06,225.06,0.5103401361,0.969569161,881.1979687,427.58
Probabilistic Counting,L=16,streaming,50,10000000,47640,100000,21041998,477,730.58,734525.6771,857.0447346,nan,1.796739486,253.58,253.58,0.5316142558,0.9489727463,885.5156577,452.66
Probabilistic Counting,L=16,streaming,50,10000000,51507,100000,21041998,516,886.14,1196988.572,1094.069729,nan,2.120290172,370.14,370.14,0.7173255814,1.125697674,1144.575214,580.86
Probabilistic Counting,L=16,streaming,50,10000000,55689,100000,21041998,557,932.44,1164624.456,1079.177676,nan,1.937482362,375.44,375.44,0.6740394973,1.023770197,1132.38119,570.24
Probabilistic Counting,L=16,streaming,50,10000000,60209,100000,21041998,603,945.68,1152639.283,1073.610396,nan,1.780448419,342.68,342.68,0.568291874,0.9161525705,1116.698742,552.44
Probabilistic Counting,L=16,streaming,50,10000000,65097,100000,21041998,651,952.3,1146512.541,1070.753259,nan,1.644782271,301.3,301.3,0.4628264209,0.8184024578,1101.981842,532.78
Probabilistic Counting,L=16,streaming,50,10000000,70382,100000,21041998,704,952.3,1146512.541,1070.753259,nan,1.520956333,248.3,248.3,0.3526988636,0.7815625,1088.685069,550.22
Probabilistic Counting,L=16,streaming,50,10000000,76095,100000,21041998,761,978.78,1134526.828,1065.141694,nan,1.39966057,217.78,217.78,0.2861760841,0.7537187911,1076.691423,573.58
Probabilistic Counting,L=16,streaming,50,10000000,82273,100000,21041998,823,1041.66,1160713.821,1077.364293,nan,1.309069615,218.66,218.66,0.2656865128,0.7423329283,1088.72023,610.94
Probabilistic Counting,L=16,streaming,50,10000000,88952,100000,21041998,890,1223.7,1297962.459,1139.281554,nan,1.280091634,333.7,333.7,0.3749438202,0.8278876404,1176.162786,736.82
Probabilistic Counting,L=16,streaming,50,10000000,96173,100000,21041998,962,1270.04,1320813.753,1149.266615,nan,1.194663841,308.04,308.04,0.3202079002,0.8057796258,1178.679821,775.16
Probabilistic Counting,L=16,streaming,50,10000000,103980,100000,21041998,1040,1395.82,1333916.355,1154.952966,nan,1.110531699,355.82,355.82,0.3421346154,0.7956730769,1197.433046,827.5
Probabilistic Counting,L=16,streaming,50,10000000,112422,100000,21041998,1125,1514.98,1315134.469,1146.793124,nan,1.019371666,389.98,389.98,0.3466488889,0.7519466667,1200.381681,845.94
Probabilistic Counting,L=16,streaming,50,10000000,121548,100000,21041998,1216,1673.86,1549103.102,1244.629705,nan,1.023544165,457.86,457.86,0.3765296053,0.7413322368,1314.441638,901.46
Probabilistic Counting,L=16,streaming,50,10000000,131415,100000,21041998,1315,1832.74,1718140.074,1310.778423,nan,0.9967896752,517.74,517.74,0.3937186312,0.7024334601,1397.079804,923.7
Probabilistic Counting,L=16,streaming,50,10000000,142084,100000,21041998,1421,1885.7,1678072.051,1295.404204,nan,0.9116144995,464.7,464.7,0.3270232231,0.6613511612,1363.985594,939.78
Probabilistic Counting,L=16,streaming,50,10000000,153618,100000,21041998,1537,2024.72,2095700.696,1447.653514,nan,0.9418695599,487.72,487.72,0.3173194535,0.7027976578,1513.822143,1080.2
Probabilistic Counting,L=16,streaming,50,10000000,166089,100000,21041998,1661,2223.32,2441824.018,1562.63368,nan,0.9407788561,562.32,562.32,0.3385430464,0.7414810355,1645.962126,1231.6
Probabilistic Counting,L=16,streaming,50,10000000,179572,100000,21041998,1796,2368.96,2751814.57,1658.859418,nan,0.9236411015,572.96,572.96,0.3190200445,0.7445657016,1739.270376,1337.24
Probabilistic Counting,L=16,streaming,50,10000000,194150,100000,21041998,1942,2580.78,4256900.502,2063.225751,nan,1.062423147,638.78,638.78,0.3289289392,0.7976622039,2140.047285,1549.06
Probabilistic Counting,L=16,streaming,50,10000000,209911,100000,21041998,2100,2719.8,4209012.367,2051.587767,nan,0.9769465559,619.8,619.8,0.2951428571,0.7427238095,2123.436875,1559.72
Probabilistic Counting,L=16,streaming,50,10000000,226952,100000,21041998,2270,3249.36,11015556.48,3318.969189,nan,1.462100964,979.36,979.36,0.4314361233,0.8743788546,3428.467786,1984.84
Probabilistic Counting,L=16,streaming,50,10000000,245376,100000,21041998,2454,3249.36,11015556.48,3318.969189,nan,1.352473182,795.36,795.36,0.3241075795,0.7998207009,3380.509263,1962.76
Probabilistic Counting,L=16,streaming,50,10000000,265295,100000,21041998,2653,3434.72,11146158,3338.586228,nan,1.258419234,781.72,781.72,0.2946551074,0.7815454203,3396.221577,2073.44
Probabilistic Counting,L=16,streaming,50,10000000,286832,100000,21041998,2869,3686.26,11812753.38,3436.968632,nan,1.197967456,817.26,817.26,0.2848588358,0.7607459045,3499.201655,2182.58
Probabilistic Counting,L=16,streaming,50,10000000,310117,100000,21041998,3102,4050.32,17663089.69,4202.747874,nan,1.354851023,948.32,948.32,0.3057124436,0.8061121857,4267.216742,2500.56
Probabilistic Counting,L=16,streaming,50,10000000,335293,100000,21041998,3353,4937.3,24898038.62,4989.793445,nan,1.488157902,1584.3,1584.3,0.4725022368,0.9447241276,5187.493069,3167.66
Probabilistic Counting,L=16,streaming,50,10000000,362512,100000,21041998,3626,5493.34,24612387.54,4961.087334,nan,1.368198382,1867.34,1867.34,0.5149862107,0.9167402096,5254.245756,3324.1
Probabilistic Counting,L=16,streaming,50,10000000,391941,100000,21041998,3920,5930.22,24481838.99,4947.912589,nan,1.262222599,2010.22,2010.22,0.5128112245,0.8806887755,5294.637538,3452.3
Probabilistic Counting,L=16,streaming,50,10000000,423759,100000,21041998,4238,6380.34,28162155.9,5306.802795,nan,1.252195091,2142.34,2142.34,0.5055073148,0.853303445,5673.493938,3616.3
