algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199041,nan,201073,nan,nan,2032,0.01020895192,201073,nan
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199046,nan,200739,nan,nan,1693,0.008505571576,200739,nan
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198993,nan,198359,nan,nan,634,0.00318604172,198359,nan
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199014,nan,198761,nan,nan,253,0.001271267348,198761,nan
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199015,nan,196964,nan,nan,2051,0.01030575585,196964,nan
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198981,nan,195222,nan,nan,3759,0.01889125092,195222,nan
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198949,nan,198141,nan,nan,808,0.004061342354,198141,nan
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199005,nan,196280,nan,nan,2725,0.01369312329,196280,nan
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198983,nan,201094,nan,nan,2111,0.01060894649,201094,nan
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199064,nan,197196,nan,nan,1868,0.00938391673,197196,nan
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198983,nan,195399,nan,nan,3584,0.01801158893,195399,nan
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198972,nan,197461,nan,nan,1511,0.007594033331,197461,nan
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199015,nan,197284,nan,nan,1731,0.008697836846,197284,nan
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198972,nan,200803,nan,nan,1831,0.009202299821,200803,nan
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199003,nan,199133,nan,nan,130,0.0006532564836,199133,nan
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199026,nan,199952,nan,nan,926,0.004652658447,199952,nan
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199033,nan,198966,nan,nan,67,0.0003366275944,198966,nan
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199015,nan,198499,nan,nan,516,0.002592769389,198499,nan
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199010,nan,197621,nan,nan,1389,0.006979548766,197621,nan
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198980,nan,199319,nan,nan,339,0.001703688813,199319,nan
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198988,nan,197951,nan,nan,1037,0.00521136953,197951,nan
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198977,nan,198806,nan,nan,171,0.0008593958096,198806,nan
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198979,nan,200144,nan,nan,1165,0.005854889209,200144,nan
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,198979,nan,199023,nan,nan,44,0.0002211288628,199023,nan
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,reject,invalid,pairwise,199042,nan,196843,nan,nan,2199,0.01104791953,196843,nan
