algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_hat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=12,L=32",streaming,50,10000000,1,100000,21041998,1,1626.22,0.2567346939,0.5066899386,0.0203125,0.5066899386,1625.22,1625.22,1625.22,1625.22,1625.220077,1625.22
LogLog,"k=12,L=32",streaming,50,10000000,1539,100000,21041998,16,1634.08,1.422040816,1.192493529,0.0203125,0.07453084555,1618.08,1618.08,101.13,101.13,1618.080431,1618.08
LogLog,"k=12,L=32",streaming,50,10000000,4616,100000,21041998,47,1651.18,6.150612245,2.480042791,0.0203125,0.05276686789,1604.18,1604.18,34.13148936,34.13148936,1604.181879,1604.18
LogLog,"k=12,L=32",streaming,50,10000000,6154,100000,21041998,62,1659.2,11.67346939,3.416645927,0.0203125,0.05510719236,1597.2,1597.2,25.76129032,25.76129032,1597.203581,1597.2
LogLog,"k=12,L=32",streaming,50,10000000,7693,100000,21041998,77,1667.7,14.70408163,3.834590152,0.0203125,0.0497998721,1590.7,1590.7,20.65844156,20.65844156,1590.704529,1590.7
LogLog,"k=12,L=32",streaming,50,10000000,10770,100000,21041998,108,1685.88,13.20979592,3.634528294,0.0203125,0.03365303976,1577.88,1577.88,14.61,14.61,1577.884102,1577.88
LogLog,"k=12,L=32",streaming,50,10000000,12308,100000,21041998,124,1694.9,16.17346939,4.021625217,0.0203125,0.03243246143,1570.9,1570.9,12.66854839,12.66854839,1570.905045,1570.9
LogLog,"k=12,L=32",streaming,50,10000000,13847,100000,21041998,139,1703.38,19.34244898,4.398005114,0.0203125,0.03164032456,1564.38,1564.38,11.25453237,11.25453237,1564.386058,1564.38
LogLog,"k=12,L=32",streaming,50,10000000,16923,100000,21041998,170,1721.2,23.30612245,4.8276415,0.0203125,0.02839789117,1551.2,1551.2,9.124705882,9.124705882,1551.207362,1551.2
LogLog,"k=12,L=32",streaming,50,10000000,18462,100000,21041998,185,1729.8,24.44897959,4.944590943,0.0203125,0.02672751861,1544.8,1544.8,8.35027027,8.35027027,1544.807755,1544.8
LogLog,"k=12,L=32",streaming,50,10000000,20000,100000,21041998,200,1738.06,31.93510204,5.651115115,0.0203125,0.02825557557,1538.06,1538.06,7.6903,7.6903,1538.070174,1538.06
LogLog,"k=12,L=32",streaming,50,10000000,23077,100000,21041998,231,1755.76,29.57387755,5.438186973,0.0203125,0.02354193495,1524.76,1524.76,6.600692641,6.600692641,1524.769504,1524.76
LogLog,"k=12,L=32",streaming,50,10000000,24616,100000,21041998,247,1764.58,35.71795918,5.976450383,0.0203125,0.0241961554,1517.58,1517.58,6.144048583,6.144048583,1517.591533,1517.58
LogLog,"k=12,L=32",streaming,50,10000000,26154,100000,21041998,262,1773.38,39.13836735,6.256066444,0.0203125,0.0238781162,1511.38,1511.38,5.768625954,5.768625954,1511.392689,1511.38
LogLog,"k=12,L=32",streaming,50,10000000,29231,100000,21041998,293,1791.4,40.6122449,6.372773721,0.0203125,0.02175008096,1498.4,1498.4,5.113993174,5.113993174,1498.413281,1498.4
LogLog,"k=12,L=32",streaming,50,10000000,30769,100000,21041998,308,1800.22,38.50163265,6.204968385,0.0203125,0.02014600125,1492.22,1492.22,4.84487013,4.84487013,1492.232643,1492.22
LogLog,"k=12,L=32",streaming,50,10000000,32308,100000,21041998,324,1809.44,46.08816327,6.788826354,0.0203125,0.02095316776,1485.44,1485.44,4.584691358,4.584691358,1485.455203,1485.44
LogLog,"k=12,L=32",streaming,50,10000000,35385,100000,21041998,354,1826.58,41.75877551,6.462103025,0.0203125,0.01825452832,1472.58,1472.58,4.159830508,4.159830508,1472.593895,1472.58
LogLog,"k=12,L=32",streaming,50,10000000,36923,100000,21041998,370,1835.8,49.42857143,7.0305456,0.0203125,0.01900147459,1465.8,1465.8,3.961621622,3.961621622,1465.816523,1465.8
LogLog,"k=12,L=32",streaming,50,10000000,38462,100000,21041998,385,1844.76,53.85959184,7.338909445,0.0203125,0.01906210245,1459.76,1459.76,3.791584416,3.791584416,1459.778079,1459.76
