algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog,"k=4,L=32",merge,25,10000000,0,21041998,208070,208070,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,1,21041998,294229,294229,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,2,21041998,166045,166045,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,3,21041998,157917,157917,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,4,21041998,188184,188184,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,5,21041998,170431,170431,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,6,21041998,190566,190566,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,7,21041998,223309,223309,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,8,21041998,192188,192188,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,9,21041998,272484,272484,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,10,21041998,153359,153359,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,11,21041998,253731,253731,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,12,21041998,183129,183129,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,13,21041998,241520,241520,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,14,21041998,299101,299101,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,15,21041998,162461,162461,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,16,21041998,219244,219244,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,17,21041998,167120,167120,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,18,21041998,248155,248155,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,19,21041998,230429,230429,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,20,21041998,164833,164833,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,21,21041998,115805,115805,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,22,21041998,130910,130910,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,23,21041998,270040,270040,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,24,21041998,148811,148811,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,0,42,162461,162461,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,1,42,142025,142025,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,2,42,218713,218713,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,3,42,418187,418187,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,4,42,150039,150039,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,5,42,185670,185670,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,6,42,197223,197223,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,7,42,383968,383968,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,8,42,234600,234600,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,9,42,193838,193838,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,10,42,116628,116628,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,11,42,133031,133031,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,12,42,190566,190566,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,13,42,189318,189318,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,14,42,241520,241520,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,15,42,137173,137173,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,16,42,142025,142025,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,17,42,131674,131674,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,18,42,127402,127402,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,19,42,314459,314459,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,20,42,210035,210035,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,21,42,157641,157641,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,22,42,141803,141803,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,23,42,191678,191678,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,24,42,371626,371626,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,0,137357,150547,150547,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,1,137357,195094,195094,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,2,137357,175907,175907,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,3,137357,240235,240235,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,4,137357,170110,170110,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,5,137357,168523,168523,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,6,137357,352029,352029,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,7,137357,216096,216096,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,8,137357,160156,160156,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,9,137357,152581,152581,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,10,137357,205059,205059,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,11,137357,198088,198088,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,12,137357,185099,185099,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,13,137357,187403,187403,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,14,137357,162096,162096,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,15,137357,205175,205175,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,16,137357,186629,186629,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,17,137357,195728,195728,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,18,137357,157641,157641,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,19,137357,165427,165427,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,20,137357,203442,203442,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,21,137357,303115,303115,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,22,137357,225821,225821,0,0
HyperLogLog,"k=4,L=32",merge,25,10000000,23,137357,222484,222484,0,0
