algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=10,merge,25,10000000,0,21041998,1839968,1839968,0,0
HyperLogLog++,k=10,merge,25,10000000,1,21041998,1834284,1834284,0,0
HyperLogLog++,k=10,merge,25,10000000,2,21041998,1894212,1894212,0,0
HyperLogLog++,k=10,merge,25,10000000,3,21041998,1872799,1872799,0,0
HyperLogLog++,k=10,merge,25,10000000,4,21041998,1810432,1810432,0,0
HyperLogLog++,k=10,merge,25,10000000,5,21041998,1812610,1812610,0,0
HyperLogLog++,k=10,merge,25,10000000,6,21041998,1937123,1937123,0,0
HyperLogLog++,k=10,merge,25,10000000,7,21041998,1910893,1910893,0,0
HyperLogLog++,k=10,merge,25,10000000,8,21041998,1938090,1938090,0,0
HyperLogLog++,k=10,merge,25,10000000,9,21041998,1814528,1814528,0,0
HyperLogLog++,k=10,merge,25,10000000,10,21041998,1886952,1886952,0,0
HyperLogLog++,k=10,merge,25,10000000,11,21041998,1908614,1908614,0,0
HyperLogLog++,k=10,merge,25,10000000,12,21041998,1910232,1910232,0,0
HyperLogLog++,k=10,merge,25,10000000,13,21041998,1926735,1926735,0,0
HyperLogLog++,k=10,merge,25,10000000,14,21041998,1947541,1947541,0,0
HyperLogLog++,k=10,merge,25,10000000,15,21041998,1891849,1891849,0,0
HyperLogLog++,k=10,merge,25,10000000,16,21041998,1834170,1834170,0,0
HyperLogLog++,k=10,merge,25,10000000,17,21041998,1978280,1978280,0,0
HyperLogLog++,k=10,merge,25,10000000,18,21041998,1909035,1909035,0,0
HyperLogLog++,k=10,merge,25,10000000,19,21041998,1827581,1827581,0,0
HyperLogLog++,k=10,merge,25,10000000,20,21041998,1829742,1829742,0,0
HyperLogLog++,k=10,merge,25,10000000,21,21041998,1811723,1811723,0,0
HyperLogLog++,k=10,merge,25,10000000,22,21041998,1895558,1895558,0,0
HyperLogLog++,k=10,merge,25,10000000,23,21041998,1881099,1881099,0,0
HyperLogLog++,k=10,merge,25,10000000,24,21041998,1833471,1833471,0,0
