algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899825,1917521,1917521,17696,0.009314542129,17696,0.009314542129,1917521,0
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899999,1933091,1933091,33092,0.01741685127,33092,0.01741685127,1933091,0
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899415,1911443,1911443,12028,0.006332476052,12028,0.006332476052,1911443,0
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899684,1925498,1925498,25814,0.01358857578,25814,0.01358857578,1925498,0
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899939,1877365,1877365,22574,0.01188143409,22574,0.01188143409,1877365,0
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899803,1898762,1898762,1041,0.0005479515508,1041,0.0005479515508,1898762,0
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899775,1903435,1903435,3660,0.001926543933,3660,0.001926543933,1903435,0
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900479,1894462,1894462,6017,0.003166043929,6017,0.003166043929,1894462,0
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899782,1922545,1922545,22763,0.01198190108,22763,0.01198190108,1922545,0
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900202,1919876,1919876,19674,0.01035363609,19674,0.01035363609,1919876,0
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900093,1881175,1881175,18918,0.009956354768,18918,0.009956354768,1881175,0
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899520,1917986,1917986,18466,0.009721403302,18466,0.009721403302,1917986,0
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899889,1876010,1876010,23879,0.01256862901,23879,0.01256862901,1876010,0
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900236,1895651,1895651,4585,0.002412858192,4585,0.002412858192,1895651,0
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899776,1894627,1894627,5149,0.002710319532,5149,0.002710319532,1894627,0
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900065,1905154,1905154,5089,0.002678329426,5089,0.002678329426,1905154,0
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900115,1902482,1902482,2367,0.001245714075,2367,0.001245714075,1902482,0
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900443,1899692,1899692,751,0.0003951710207,751,0.0003951710207,1899692,0
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900447,1887412,1887412,13035,0.006858912666,13035,0.006858912666,1887412,0
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900015,1869199,1869199,30816,0.01621881933,30816,0.01621881933,1869199,0
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900150,1935848,1935848,35698,0.01878693787,35698,0.01878693787,1935848,0
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899601,1897858,1897858,1743,0.0009175611089,1743,0.0009175611089,1897858,0
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1900370,1929213,1929213,28843,0.01517757068,28843,0.01517757068,1929213,0
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899707,1921637,1921637,21930,0.01154388545,21930,0.01154388545,1921637,0
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,splitmix64,splitmix64,21041998,21041998,k=14,k=14,direct,valid,pairwise,1899772,1885587,1885587,14185,0.007466685476,14185,0.007466685476,1885587,0
