algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=15,L=32",normal,50,10000000,10000000,100000,21041998,100000,100040.58,342106.1669,584.8984245,0.007181553246,0.005848984245,40.58,40.58,0.0004058,0.004861,580.4401606,486.1
LogLog,"k=15,L=32",normal,50,10000000,10000000,100000,42,100000,100052.86,530497.9188,728.3528807,0.007181553246,0.007283528807,52.86,52.86,0.0005286,0.0056406,722.9675926,564.06
LogLog,"k=15,L=32",normal,50,10000000,10000000,100000,137357,100000,100062.36,368886.1535,607.3599867,0.007181553246,0.006073599867,62.36,62.36,0.0006236,0.0048264,604.4809344,482.64
LogLog,"k=15,L=32",normal,50,10000000,10000000,100000,10032018,100000,100295.22,355579.2363,596.3046506,0.007181553246,0.005963046506,295.22,295.22,0.0029522,0.0053162,660.0170452,531.62
LogLog,"k=15,L=32",normal,50,10000000,10000000,100000,29042026,100000,100169.28,441558.0424,664.4983389,0.007181553246,0.006644983389,169.28,169.28,0.0016928,0.0053864,679.2514998,538.64
LogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,999316.48,49207385.93,7014.79764,0.007181553246,0.00701479764,-683.52,683.52,-0.00068352,0.00563844,6977.853381,5638.44
LogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,42,1000000,998974.26,40797871.05,6387.321117,0.007181553246,0.006387321117,-1025.74,1025.74,-0.00102574,0.0049495,6405.783026,4949.5
LogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,137357,1000000,998635.5,53262660.13,7298.127166,0.007181553246,0.007298127166,-1364.5,1364.5,-0.0013645,0.0058769,7352.500743,5876.9
LogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,998768.9,45080757.36,6714.220532,0.007181553246,0.006714220532,-1231.1,1231.1,-0.0012311,0.00533502,6759.789155,5335.02
LogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,1000530,42179470.82,6494.572412,0.007181553246,0.006494572412,530,530,0.00053,0.00514988,6451.10699,5149.88
LogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,4989441.2,739923860.2,27201.5415,0.007181553246,0.005440308301,-10558.8,10558.8,-0.00211176,0.004891384,28924.27424,24456.92
LogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,42,5000000,4984109.4,646317371.8,25422.7727,0.007181553246,0.00508455454,-15890.6,15890.6,-0.00317812,0.004689456,29764.10914,23447.28
LogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,137357,5000000,4988617.94,652906407.7,25552.03334,0.007181553246,0.005110406668,-11382.06,11382.06,-0.002276412,0.004646332,27738.05273,23231.66
LogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,4988215.36,871726462.2,29525.01418,0.007181553246,0.005905002836,-11784.64,11784.64,-0.002356928,0.005011704,31514.5946,25058.52
LogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,4991450.42,584158017.1,24169.36112,0.007181553246,0.004833872225,-8549.58,8549.58,-0.001709916,0.004324204,25408.07303,21621.02
LogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,9928500,0,0,0.007181553246,0,-71500,71500,-0.00715,0.00715,71500,71500
LogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,42,10000000,9928500,0,0,0.007181553246,0,-71500,71500,-0.00715,0.00715,71500,71500
LogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,137357,10000000,9928500,0,0,0.007181553246,0,-71500,71500,-0.00715,0.00715,71500,71500
LogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,9928500,0,0,0.007181553246,0,-71500,71500,-0.00715,0.00715,71500,71500
LogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,9928500,0,0,0.007181553246,0,-71500,71500,-0.00715,0.00715,71500,71500
