algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199041,201080,200034,2039,0.01024412056,993,0.00498892188,200034,1046
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199046,201681,199281,2635,0.01323814596,235,0.001180631613,199281,2400
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198993,197236,196724,1757,0.008829456313,2269,0.01140241114,196724,512
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199014,201458,199889,2444,0.01228054308,875,0.004396675611,199889,1569
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,197523,199144,1492,0.007496922343,129,0.0006481923473,199144,1621
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198981,198538,201486,443,0.002226343219,2505,0.01258914168,201486,2948
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198949,198701,200125,248,0.001246550624,1176,0.005911062634,200125,1424
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199005,197947,201481,1058,0.005316449335,2476,0.01244189844,201481,3534
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,198721,198615,262,0.001316695396,368,0.00184940422,198615,106
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199064,201079,199831,2015,0.0101223727,767,0.003853032191,199831,1248
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,198552,198662,431,0.002166014182,321,0.001613203138,198662,110
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,199071,198481,99,0.0004975574453,491,0.002467683895,198481,590
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,198268,197466,747,0.003753485918,1549,0.007783332915,197466,802
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,201590,198450,2618,0.01315763022,522,0.002623484711,198450,3140
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199003,200754,197863,1751,0.008798862329,1140,0.005728556856,197863,2891
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199026,198665,199619,361,0.001813833369,593,0.002979510215,199619,954
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199033,198496,199783,537,0.002698045048,750,0.003768219341,199783,1287
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,200132,197842,1117,0.005612642263,1173,0.005894028088,197842,2290
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199010,197754,199512,1256,0.006311240641,502,0.002522486307,199512,1758
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198980,199605,200364,625,0.003141019198,1384,0.006955472912,200364,759
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198988,198219,199045,769,0.003864554647,57,0.0002864494341,199045,826
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,splitmix64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198977,198809,198741,168,0.0008443186901,236,0.001186066731,198741,68
