algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=18,merge,25,10000000,0,21041998,1901589,1901589,0,0
HyperLogLog++,k=18,merge,25,10000000,1,21041998,1899588,1899588,0,0
HyperLogLog++,k=18,merge,25,10000000,2,21041998,1902805,1902805,0,0
HyperLogLog++,k=18,merge,25,10000000,3,21041998,1897263,1897263,0,0
HyperLogLog++,k=18,merge,25,10000000,4,21041998,1900564,1900564,0,0
HyperLogLog++,k=18,merge,25,10000000,5,21041998,1901655,1901655,0,0
HyperLogLog++,k=18,merge,25,10000000,6,21041998,1902872,1902872,0,0
HyperLogLog++,k=18,merge,25,10000000,7,21041998,1900865,1900865,0,0
HyperLogLog++,k=18,merge,25,10000000,8,21041998,1899078,1899078,0,0
HyperLogLog++,k=18,merge,25,10000000,9,21041998,1899306,1899306,0,0
HyperLogLog++,k=18,merge,25,10000000,10,21041998,1897963,1897963,0,0
HyperLogLog++,k=18,merge,25,10000000,11,21041998,1904845,1904845,0,0
HyperLogLog++,k=18,merge,25,10000000,12,21041998,1903283,1903283,0,0
HyperLogLog++,k=18,merge,25,10000000,13,21041998,1900316,1900316,0,0
HyperLogLog++,k=18,merge,25,10000000,14,21041998,1905115,1905115,0,0
HyperLogLog++,k=18,merge,25,10000000,15,21041998,1905043,1905043,0,0
HyperLogLog++,k=18,merge,25,10000000,16,21041998,1905163,1905163,0,0
HyperLogLog++,k=18,merge,25,10000000,17,21041998,1905024,1905024,0,0
HyperLogLog++,k=18,merge,25,10000000,18,21041998,1903058,1903058,0,0
HyperLogLog++,k=18,merge,25,10000000,19,21041998,1902905,1902905,0,0
HyperLogLog++,k=18,merge,25,10000000,20,21041998,1897405,1897405,0,0
HyperLogLog++,k=18,merge,25,10000000,21,21041998,1900025,1900025,0,0
HyperLogLog++,k=18,merge,25,10000000,22,21041998,1898507,1898507,0,0
HyperLogLog++,k=18,merge,25,10000000,23,21041998,1903232,1903232,0,0
HyperLogLog++,k=18,merge,25,10000000,24,21041998,1901592,1901592,0,0
