algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199041,199992,199643,951,0.004777910079,602,0.003024502489,199643,349
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199046,200879,198539,1833,0.00920892658,507,0.002547149905,198539,2340
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198993,197393,197812,1600,0.008040483836,1181,0.005934882132,197812,419
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199014,199078,198640,64,0.0003215854161,374,0.001879264775,198640,438
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,200781,198271,1766,0.008873702987,744,0.003738411678,198271,2510
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198981,202554,200325,3573,0.01795648831,1344,0.006754413738,200325,2229
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198949,203675,201050,4726,0.02375483164,2101,0.0105604954,201050,2625
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199005,201576,198697,2571,0.01291927339,308,0.001547699807,198697,2879
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,201666,201167,2683,0.01348356392,2184,0.010975812,201167,499
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,siphash24,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199064,202490,199268,3426,0.01721054535,204,0.001024796045,199268,3222
