algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=18,merge,25,10000000,0,21041998,1904858,1904858,0,0
HyperLogLog++,k=18,merge,25,10000000,1,21041998,1897835,1897835,0,0
HyperLogLog++,k=18,merge,25,10000000,2,21041998,1897627,1897627,0,0
HyperLogLog++,k=18,merge,25,10000000,3,21041998,1896100,1896100,0,0
HyperLogLog++,k=18,merge,25,10000000,4,21041998,1893328,1893328,0,0
HyperLogLog++,k=18,merge,25,10000000,5,21041998,1900797,1900797,0,0
HyperLogLog++,k=18,merge,25,10000000,6,21041998,1899706,1899706,0,0
HyperLogLog++,k=18,merge,25,10000000,7,21041998,1899173,1899173,0,0
HyperLogLog++,k=18,merge,25,10000000,8,21041998,1903750,1903750,0,0
HyperLogLog++,k=18,merge,25,10000000,9,21041998,1896770,1896770,0,0
HyperLogLog++,k=18,merge,25,10000000,10,21041998,1898662,1898662,0,0
HyperLogLog++,k=18,merge,25,10000000,11,21041998,1901709,1901709,0,0
HyperLogLog++,k=18,merge,25,10000000,12,21041998,1896822,1896822,0,0
HyperLogLog++,k=18,merge,25,10000000,13,21041998,1901332,1901332,0,0
HyperLogLog++,k=18,merge,25,10000000,14,21041998,1905977,1905977,0,0
HyperLogLog++,k=18,merge,25,10000000,15,21041998,1902274,1902274,0,0
HyperLogLog++,k=18,merge,25,10000000,16,21041998,1895490,1895490,0,0
HyperLogLog++,k=18,merge,25,10000000,17,21041998,1899678,1899678,0,0
HyperLogLog++,k=18,merge,25,10000000,18,21041998,1894323,1894323,0,0
HyperLogLog++,k=18,merge,25,10000000,19,21041998,1898946,1898946,0,0
HyperLogLog++,k=18,merge,25,10000000,20,21041998,1904936,1904936,0,0
HyperLogLog++,k=18,merge,25,10000000,21,21041998,1897598,1897598,0,0
HyperLogLog++,k=18,merge,25,10000000,22,21041998,1903690,1903690,0,0
HyperLogLog++,k=18,merge,25,10000000,23,21041998,1905813,1905813,0,0
HyperLogLog++,k=18,merge,25,10000000,24,21041998,1891333,1891333,0,0
