algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,100000,21041998,100000,100836.32,143613.2833,378.9634326,0.005745242597,0.003789634326,836.32,836.32,0.0083632,0.008368,916.6090552,836.8
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,100000,42,100000,100940.48,285158.7037,534.0025315,0.005745242597,0.005340025315,940.48,940.48,0.0094048,0.0095356,1078.868926,953.56
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,100000,137357,100000,100921.64,213068.6433,461.593591,0.005745242597,0.00461593591,921.64,921.64,0.0092164,0.0092164,1028.701881,921.64
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,100000,10032018,100000,101082,177629.1429,421.4607252,0.005745242597,0.004214607252,1082,1082,0.01082,0.01082,1159.655363,1082
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,100000,29042026,100000,100998.32,225580.9567,474.9536364,0.005745242597,0.004749536364,998.32,998.32,0.0099832,0.0100388,1103.499959,1003.88
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,997843.16,39765309.85,6305.97414,0.005745242597,0.00630597414,-2156.84,2156.84,-0.00215684,0.00533164,6604.692456,5331.64
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,42,1000000,998165.36,25744539.54,5073.907719,0.005745242597,0.005073907719,-1834.64,1834.64,-0.00183464,0.00423808,5347.480966,4238.08
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,137357,1000000,997777.58,38344150.86,6192.265406,0.005745242597,0.006192265406,-2222.42,2222.42,-0.00222242,0.00553898,6520.461525,5538.98
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,998276.32,25538884.83,5053.601175,0.005745242597,0.005053601175,-1723.68,1723.68,-0.00172368,0.00400504,5291.425128,4005.04
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,999766.96,21805200.69,4669.603912,0.005745242597,0.004669603912,-233.04,233.04,-0.00023304,0.00377108,4628.542354,3771.08
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,4988229.06,522414737.4,22856.3938,0.005745242597,0.004571278759,-11770.94,11770.94,-0.002354188,0.004202668,25505.32241,21013.34
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,42,5000000,4989961.48,480457440.7,21919.33942,0.005745242597,0.004383867884,-10038.52,10038.52,-0.002007704,0.00403888,23908.57954,20194.4
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,137357,5000000,4992781.96,696212896.6,26385.84652,0.005745242597,0.005277169304,-7218.04,7218.04,-0.001443608,0.004447448,27099.60775,22237.24
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,4990567.8,692796439.1,26321.02656,0.005745242597,0.005264205312,-9432.2,9432.2,-0.00188644,0.004655144,27711.13327,23275.72
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,4992912.22,461536791.2,21483.40735,0.005745242597,0.004296681469,-7087.78,7087.78,-0.001417556,0.003564404,22417.46374,17822.02
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,9930281,0,0,0.005745242597,0,-69719,69719,-0.0069719,0.0069719,69719,69719
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,42,10000000,9930281,0,0,0.005745242597,0,-69719,69719,-0.0069719,0.0069719,69719,69719
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,137357,10000000,9930281,0,0,0.005745242597,0,-69719,69719,-0.0069719,0.0069719,69719,69719
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,9930281,0,0,0.005745242597,0,-69719,69719,-0.0069719,0.0069719,69719,69719
HyperLogLog,"k=15,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,9930281,0,0,0.005745242597,0,-69719,69719,-0.0069719,0.0069719,69719,69719
