algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899825,1931345,1892708,31520,0.0165910018,7117,0.003746134512,1892708,38637
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899999,2002863,1922497,102864,0.05413897586,22498,0.01184105886,1922497,80366
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899415,1957925,1916330,58510,0.0308042213,16915,0.008905373497,1916330,41595
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899684,2002280,1901447,102596,0.05400687693,1763,0.0009280490861,1901447,100833
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899939,1960594,1857853,60655,0.03192470916,42086,0.02215123749,1857853,102741
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899803,1889741,1865628,10062,0.00529633862,34175,0.01798870725,1865628,24113
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899775,1984565,1927759,84790,0.04463160111,27984,0.01473016541,1927759,56806
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900479,1973597,1897552,73118,0.03847345853,2927,0.001540138039,1897552,76045
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899782,1974930,1908484,75148,0.03955611749,8702,0.004580525555,1908484,66446
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900202,1983739,1904095,83537,0.04396216823,3893,0.002048729556,1904095,79644
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900093,1958147,1875374,58054,0.03055324134,24719,0.01300936323,1875374,82773
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899520,1942483,1916271,42963,0.02261781924,16751,0.008818543632,1916271,26212
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899889,1934729,1886660,34840,0.01833791343,13229,0.006963038367,1886660,48069
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900236,1965163,1918574,64927,0.03416786126,18338,0.009650380269,1918574,46589
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899776,1977077,1890565,77301,0.04068953392,9211,0.004848466346,1890565,86512
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900065,1965502,1934926,65437,0.03443934813,34861,0.01834726707,1934926,30576
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900115,1963603,1855654,63488,0.03341271449,44461,0.02339911005,1855654,107949
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900443,1952582,1881069,52139,0.02743518222,19374,0.01019446519,1881069,71513
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900447,1972017,1884696,71570,0.03765956115,15751,0.008288050127,1884696,87321
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900015,1971703,1924899,71688,0.03773022845,24884,0.01309673871,1924899,46804
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900150,1976232,1904420,76082,0.04003999684,4270,0.002247191011,1904420,71812
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899601,1914251,1872087,14650,0.007712145866,27514,0.01448409429,1872087,42164
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1900370,2008236,1915833,107866,0.05676052558,15463,0.008136836511,1915833,92403
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899707,1966219,1885491,66512,0.03501171496,14216,0.007483259261,1885491,80728
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,xxhash64,21041998,21041998,k=12,k=14,unsafe_naive_merge,recoverable,pairwise,1899772,1977508,1904577,77736,0.04091859444,4805,0.002529250879,1904577,72931
