algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,murmurhash3,murmurhash3,21041998,17,k=14,k=14,unsafe_naive_merge,invalid,pairwise,10000000,19842226,9974498,9842226,0.9842226,25502,0.0025502,9974498,9867728
