algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,100000,21041998,100000,100572.5,169130048.6,13005.00091,0.13,0.1300500091,572.5,572.5,0.005725,0.0998406,12887.01687,9984.06
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,100000,42,100000,98481.66,166449785.7,12901.54199,0.13,0.1290154199,-1518.34,1518.34,-0.0151834,0.0942186,12861.80961,9421.86
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,100000,137357,100000,99479.02,202104890,14216.35994,0.13,0.1421635994,-520.98,520.98,-0.0052098,0.1098414,14083.11799,10984.14
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,100000,10032018,100000,102660.76,195476863.3,13981.30406,0.13,0.1398130406,2660.76,2660.76,0.0266076,0.1149024,14094.2176,11490.24
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,100000,29042026,100000,99336.14,101858389.3,10092.49173,0.13,0.1009249173,-663.86,663.86,-0.0066386,0.0814966,10013.08801,8149.66
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,1008634.52,1.225575289e+10,110705.704,0.13,0.110705704,8634.52,8634.52,0.00863452,0.08695152,109932.6738,86951.52
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,1000000,42,1000000,1045580.98,2.589472225e+10,160918.3714,0.13,0.1609183714,45580.98,45580.98,0.04558098,0.11416458,165693.8549,114164.58
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,1000000,137357,1000000,995431.3,1.025820907e+10,101282.8172,0.13,0.1012828172,-4568.7,4568.7,-0.0045687,0.0718605,100368.9091,71860.5
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,978305.24,1.682503096e+10,129711.3371,0.13,0.1297113371,-21694.76,21694.76,-0.02169476,0.10812224,130227.4662,108122.24
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,1024085.36,1.272557637e+10,112807.6964,0.13,0.1128076964,24085.36,24085.36,0.02408536,0.09105984,114241.7148,91059.84
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,4954101.52,1.911555227e+11,437213.3606,0.13,0.08744267213,-45898.48,45898.48,-0.009179696,0.069852568,435246.0025,349262.84
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,5000000,42,5000000,4900213,2.516117387e+11,501609.1494,0.13,0.1003218299,-99787,99787,-0.0199574,0.08611808,506494.7673,430590.4
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,5000000,137357,5000000,4899547.32,2.171129644e+11,465953.8222,0.13,0.09319076444,-100452.68,100452.68,-0.020090536,0.077252624,472082.0332,386263.12
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,4870546.44,2.578059105e+11,507745.9113,0.13,0.1015491823,-129453.56,129453.56,-0.025890712,0.089569344,519045.2933,447846.72
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,4948814.08,1.792808265e+11,423415.6664,0.13,0.08468313327,-51185.92,51185.92,-0.010237184,0.067158224,422273.8547,335791.12
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,9003230,0,0,0.13,0,-996770,996770,-0.099677,0.099677,996770,996770
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,10000000,42,10000000,9003230,0,0,0.13,0,-996770,996770,-0.099677,0.099677,996770,996770
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,10000000,137357,10000000,9003230,0,0,0.13,0,-996770,996770,-0.099677,0.099677,996770,996770
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,9003230,0,0,0.13,0,-996770,996770,-0.099677,0.099677,996770,996770
HyperLogLog,"k=6,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,9003230,0,0,0.13,0,-996770,996770,-0.099677,0.099677,996770,996770
