algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_hat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=10,L=32",streaming,50,10000000,1,100000,21041998,1,406.56,0.373877551,0.6114552731,0.040625,0.6114552731,405.56,405.56,405.56,405.56,405.5604517,405.56
LogLog,"k=10,L=32",streaming,50,10000000,1539,100000,21041998,16,414.9,2.5,1.58113883,0.040625,0.09882117688,398.9,398.9,24.93125,24.93125,398.9030709,398.9
LogLog,"k=10,L=32",streaming,50,10000000,4616,100000,21041998,47,432.16,6.749387755,2.597958382,0.040625,0.05527571026,385.16,385.16,8.194893617,8.194893617,385.1685865,385.16
LogLog,"k=10,L=32",streaming,50,10000000,6154,100000,21041998,62,440.62,9.628163265,3.102928176,0.040625,0.05004722864,378.62,378.62,6.106774194,6.106774194,378.6324603,378.62
LogLog,"k=10,L=32",streaming,50,10000000,7693,100000,21041998,77,449.46,12.58,3.54682957,0.040625,0.04606272169,372.46,372.46,4.837142857,4.837142857,372.4765496,372.46
LogLog,"k=10,L=32",streaming,50,10000000,10770,100000,21041998,108,467.92,24.64653061,4.964527229,0.040625,0.04596784472,359.92,359.92,3.332592593,3.332592593,359.9535526,359.92
LogLog,"k=10,L=32",streaming,50,10000000,12308,100000,21041998,124,477.52,35.80571429,5.98378762,0.040625,0.04825635178,353.52,353.52,2.850967742,2.850967742,353.5696254,353.52
LogLog,"k=10,L=32",streaming,50,10000000,13847,100000,21041998,139,486.62,46.24040816,6.800030012,0.040625,0.04892107922,347.62,347.62,2.500863309,2.500863309,347.6851737,347.62
LogLog,"k=10,L=32",streaming,50,10000000,16923,100000,21041998,170,506.26,58.07387755,7.620621861,0.040625,0.04482718742,336.26,336.26,1.978,1.978,336.3446149,336.26
LogLog,"k=10,L=32",streaming,50,10000000,18462,100000,21041998,185,515.34,66.84122449,8.175648261,0.040625,0.0441926933,330.34,330.34,1.785621622,1.785621622,330.4391321,330.34
LogLog,"k=10,L=32",streaming,50,10000000,20000,100000,21041998,200,524.56,71.76163265,8.471223799,0.040625,0.042356119,324.56,324.56,1.6228,1.6228,324.6683231,324.56
LogLog,"k=10,L=32",streaming,50,10000000,23077,100000,21041998,231,544.3,80.09183673,8.949404267,0.040625,0.03874200981,313.3,313.3,1.356277056,1.356277056,313.4252383,313.3
LogLog,"k=10,L=32",streaming,50,10000000,24616,100000,21041998,247,554.3,82.58163265,9.087443681,0.040625,0.03679126996,307.3,307.3,1.244129555,1.244129555,307.4316509,307.3
LogLog,"k=10,L=32",streaming,50,10000000,26154,100000,21041998,262,564.34,92.71877551,9.629058911,0.040625,0.03675213325,302.34,302.34,1.153969466,1.153969466,302.4902312,302.34
