algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=8,L=32",streaming,50,10000000,1,100000,21041998,1,1,0,0,0.065,0,0,0,0,0,0,0
HyperLogLog,"k=8,L=32",streaming,50,10000000,102,100000,21041998,101.94,102.1,20.01020408,4.473276661,0.065,0.04388146616,0.16,0.16,0.001569550716,0.03490972627,4.431703961,3.56
HyperLogLog,"k=8,L=32",streaming,50,10000000,203,100000,21041998,202.82,203.6,109.2653061,10.45300465,0.065,0.05153833274,0.78,0.78,0.003845774578,0.0385602107,10.33731106,7.82
HyperLogLog,"k=8,L=32",streaming,50,10000000,304,100000,21041998,303.58,305.68,231.0791837,15.20128888,0.065,0.05007342013,2.1,2.1,0.006917451743,0.04196003685,15.11224669,12.74
HyperLogLog,"k=8,L=32",streaming,50,10000000,405,100000,21041998,404.32,407.16,391.6473469,19.79008203,0.065,0.048946582,2.84,2.84,0.007024139296,0.03738547508,19.71091068,15.12
HyperLogLog,"k=8,L=32",streaming,50,10000000,506,100000,21041998,504.82,506.82,667.0077551,25.82649328,0.065,0.05115980603,2,2,0.003961808169,0.04183651269,25.59296778,21.12
HyperLogLog,"k=8,L=32",streaming,50,10000000,607,100000,21041998,605.08,618.14,1511.347347,38.87605107,0.065,0.06424943986,13.06,13.06,0.02158392279,0.05885424971,40.45713781,35.62
HyperLogLog,"k=8,L=32",streaming,50,10000000,708,100000,21041998,705.44,722.02,1588.305714,39.85355335,0.065,0.05649460386,16.58,16.58,0.02350306192,0.04789060132,42.93599888,33.78
HyperLogLog,"k=8,L=32",streaming,50,10000000,809,100000,21041998,805.7,819.58,2087.554694,45.68976575,0.065,0.05670816153,13.88,13.88,0.0172272558,0.04623395855,47.36201009,37.24
HyperLogLog,"k=8,L=32",streaming,50,10000000,910,100000,21041998,905.86,914.64,2123.173878,46.07791095,0.065,0.05086648152,8.78,8.78,0.009692446956,0.04108494842,46.24002595,37.22
HyperLogLog,"k=8,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,1010.86,2927.469796,54.10609759,0.065,0.05378767455,4.94,4.94,0.00491092731,0.04177145047,53.59197701,42.02
HyperLogLog,"k=8,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,1110.76,4269.124898,65.33854068,0.065,0.05908178016,4.86,4.86,0.004394610724,0.04877926494,65.0176899,53.94
