algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899825,1974257,1895646,74432,0.03917834537,4179,0.002199676286,1895646,78611
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899999,1983274,1902826,83275,0.04382897044,2827,0.00148789552,1902826,80448
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899415,1987625,1909780,88210,0.04644061461,10365,0.005456943322,1909780,77845
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899684,1976100,1901680,76416,0.04022563753,1996,0.001050701064,1901680,74420
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899939,1982763,1900831,82824,0.04359297851,892,0.0004694887573,1900831,81932
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899803,1961551,1884479,61748,0.03250231735,15324,0.008066099485,1884479,77072
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899775,1986635,1906438,86860,0.04572120383,6663,0.003507257438,1906438,80197
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1900479,1980879,1910231,80400,0.04230512413,9752,0.005131337942,1910231,70648
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899782,1976618,1907546,76836,0.04044464049,7764,0.004086784694,1907546,69072
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1900202,1987680,1910243,87478,0.04603615826,10041,0.005284175051,1910243,77437
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1900093,1968915,1897265,68822,0.03622033237,2828,0.001488348202,1897265,71650
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899520,1980151,1904263,80631,0.04244809215,4743,0.002496946597,1904263,75888
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1899889,1978740,1893978,78851,0.04150295096,5911,0.003111234393,1893978,84762
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=16,k=18,unsafe_naive_merge,recoverable,pairwise,1900236,1984316,1896599,84080,0.04424713562,3637,0.001913972791,1896599,87717
