algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog,"k=7,L=32",merge,25,10000000,0,21041998,189207,189207,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,1,21041998,222066,222066,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,2,21041998,167647,167647,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,3,21041998,192316,192316,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,4,21041998,231056,231056,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,5,21041998,188031,188031,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,6,21041998,201870,201870,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,7,21041998,194236,194236,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,8,21041998,229652,229652,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,9,21041998,214998,214998,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,10,21041998,221521,221521,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,11,21041998,188864,188864,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,12,21041998,209682,209682,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,13,21041998,221833,221833,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,14,21041998,180635,180635,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,15,21041998,197916,197916,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,16,21041998,201222,201222,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,17,21041998,205152,205152,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,18,21041998,209919,209919,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,19,21041998,195013,195013,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,20,21041998,159455,159455,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,21,21041998,208927,208927,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,22,21041998,183730,183730,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,23,21041998,194971,194971,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,24,21041998,184813,184813,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,0,42,203286,203286,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,1,42,176029,176029,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,2,42,180343,180343,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,3,42,216068,216068,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,4,42,188491,188491,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,5,42,206019,206019,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,6,42,201446,201446,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,7,42,170093,170093,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,8,42,212450,212450,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,9,42,189300,189300,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,10,42,167561,167561,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,11,42,192461,192461,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,12,42,190716,190716,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,13,42,215047,215047,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,14,42,199926,199926,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,15,42,183231,183231,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,16,42,180262,180262,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,17,42,172111,172111,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,18,42,181811,181811,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,19,42,238922,238922,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,20,42,203081,203081,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,21,42,198440,198440,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,22,42,225986,225986,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,23,42,195346,195346,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,24,42,230553,230553,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,0,137357,213308,213308,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,1,137357,168674,168674,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,2,137357,201471,201471,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,3,137357,210962,210962,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,4,137357,191788,191788,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,5,137357,206095,206095,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,6,137357,188185,188185,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,7,137357,219151,219151,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,8,137357,200160,200160,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,9,137357,197897,197897,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,10,137357,209511,209511,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,11,137357,177452,177452,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,12,137357,165289,165289,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,13,137357,188742,188742,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,14,137357,227757,227757,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,15,137357,195685,195685,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,16,137357,188092,188092,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,17,137357,179304,179304,0,0
HyperLogLog,"k=7,L=32",merge,25,10000000,18,137357,201288,201288,0,0
