algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=18,merge,25,10000000,0,21041998,198861,198861,0,0
HyperLogLog++,k=18,merge,25,10000000,1,21041998,199505,199505,0,0
HyperLogLog++,k=18,merge,25,10000000,2,21041998,199295,199295,0,0
HyperLogLog++,k=18,merge,25,10000000,3,21041998,198013,198013,0,0
HyperLogLog++,k=18,merge,25,10000000,4,21041998,198383,198383,0,0
HyperLogLog++,k=18,merge,25,10000000,5,21041998,198983,198983,0,0
HyperLogLog++,k=18,merge,25,10000000,6,21041998,198808,198808,0,0
HyperLogLog++,k=18,merge,25,10000000,7,21041998,198398,198398,0,0
HyperLogLog++,k=18,merge,25,10000000,8,21041998,199374,199374,0,0
HyperLogLog++,k=18,merge,25,10000000,9,21041998,199411,199411,0,0
HyperLogLog++,k=18,merge,25,10000000,10,21041998,198962,198962,0,0
HyperLogLog++,k=18,merge,25,10000000,11,21041998,198840,198840,0,0
HyperLogLog++,k=18,merge,25,10000000,12,21041998,198915,198915,0,0
HyperLogLog++,k=18,merge,25,10000000,13,21041998,198889,198889,0,0
HyperLogLog++,k=18,merge,25,10000000,14,21041998,199353,199353,0,0
HyperLogLog++,k=18,merge,25,10000000,15,21041998,199308,199308,0,0
HyperLogLog++,k=18,merge,25,10000000,16,21041998,198998,198998,0,0
HyperLogLog++,k=18,merge,25,10000000,17,21041998,199396,199396,0,0
HyperLogLog++,k=18,merge,25,10000000,18,21041998,198349,198349,0,0
HyperLogLog++,k=18,merge,25,10000000,19,21041998,198735,198735,0,0
HyperLogLog++,k=18,merge,25,10000000,20,21041998,198881,198881,0,0
HyperLogLog++,k=18,merge,25,10000000,21,21041998,199706,199706,0,0
HyperLogLog++,k=18,merge,25,10000000,22,21041998,198998,198998,0,0
HyperLogLog++,k=18,merge,25,10000000,23,21041998,199171,199171,0,0
HyperLogLog++,k=18,merge,25,10000000,24,21041998,199640,199640,0,0
