algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,100000,21041998,100000,102937.84,804204531,28358.50015,0.26,0.2835850015,2937.84,2937.84,0.0293784,0.2247524,28226.78416,22475.24
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,100000,42,100000,104939.12,1230477957,35078.16924,0.26,0.3507816924,4939.12,4939.12,0.0493912,0.2497708,35075.10947,24977.08
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,100000,137357,100000,101439.9,724895666.7,26923.88654,0.26,0.2692388654,1439.9,1439.9,0.014399,0.1944186,26692.15363,19441.86
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,100000,10032018,100000,96496.68,634304808.3,25185.40864,0.26,0.2518540864,-3503.32,3503.32,-0.0350332,0.2080484,25177.21119,20804.84
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,100000,29042026,100000,101315.46,731511664.2,27046.47231,0.26,0.2704647231,1315.46,1315.46,0.0131546,0.2095238,26806.9369,20952.38
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,1000000,21041998,1000000,1063684.94,9.429192032e+10,307069.8948,0.26,0.3070698948,63684.94,63684.94,0.06368494,0.23053674,310583.0863,230536.74
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,1000000,42,1000000,1059282.76,8.01044453e+10,283027.2872,0.26,0.2830272872,59282.76,59282.76,0.05928276,0.20873956,286385.7574,208739.56
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,1000000,137357,1000000,973524.26,3.941224738e+10,198525.1807,0.26,0.1985251807,-26475.74,26475.74,-0.02647574,0.16275858,198305.2375,162758.58
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,1000000,10032018,1000000,937589.62,1.026133551e+11,320333.1939,0.26,0.3203331939,-62410.38,62410.38,-0.06241038,0.23037074,323196.7567,230370.74
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,1000000,29042026,1000000,1025771.74,6.42762927e+10,253527.6961,0.26,0.2535276961,25771.74,25771.74,0.02577174,0.19513558,252299.3251,195135.58
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,5000000,21041998,5000000,4724308.8,4.291666006e+11,655108.0832,0.26,0.1310216166,-275691.2,275691.2,-0.05513824,0.11596848,704690.6459,579842.4
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,5000000,42,5000000,4502502.72,7.495698738e+11,865777.0347,0.26,0.1731554069,-497497.28,497497.28,-0.099499456,0.163358136,991000.5146,816790.68
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,5000000,137357,5000000,4579525.56,7.297157591e+11,854234.0189,0.26,0.1708468038,-420474.44,420474.44,-0.084094888,0.160357768,944415.2681,801788.84
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,5000000,10032018,5000000,4512457.94,3.772188625e+11,614181.4573,0.26,0.1228362915,-487542.06,487542.06,-0.097508412,0.13208438,779340.5838,660421.9
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,5000000,29042026,5000000,4789253.18,5.593068587e+11,747868.2094,0.26,0.1495736419,-210746.82,210746.82,-0.042149364,0.122729332,769762.9139,613646.66
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,10000000,21041998,10000000,7708034,0,0,0.26,0,-2291966,2291966,-0.2291966,0.2291966,2291966,2291966
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,10000000,42,10000000,7708034,0,0,0.26,0,-2291966,2291966,-0.2291966,0.2291966,2291966,2291966
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,10000000,137357,10000000,7708034,0,0,0.26,0,-2291966,2291966,-0.2291966,0.2291966,2291966,2291966
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,10000000,10032018,10000000,7708034,0,0,0.26,0,-2291966,2291966,-0.2291966,0.2291966,2291966,2291966
HyperLogLog,"k=4,L=32",normal,50,10000000,10000000,10000000,29042026,10000000,7708034,0,0,0.26,0,-2291966,2291966,-0.2291966,0.2291966,2291966,2291966
