algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199041,191484,207329,7557,0.03796705201,8288,0.04163966218,207329,15845
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199046,208598,180343,9552,0.04798890709,18703,0.09396320449,180343,28255
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198993,194350,203929,4643,0.02333247903,4936,0.02480489263,203929,9579
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199014,228682,202835,29668,0.1490749395,3821,0.0191996543,202835,25847
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199015,207587,196474,8572,0.04307213024,2541,0.01276788182,196474,11113
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198981,199262,203831,281,0.001412195134,4850,0.02437418648,203831,4569
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198949,190463,222123,8486,0.04265414755,23174,0.1164821135,222123,31660
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199005,192852,185338,6153,0.03091882114,13667,0.06867666642,185338,7514
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198983,181590,179276,17393,0.08740947719,19707,0.09903861134,179276,2314
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199064,232235,209050,33171,0.1666348511,9986,0.05016477113,209050,23185
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198983,189679,195076,9304,0.04675776323,3907,0.01963484318,195076,5397
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198972,198244,211609,728,0.003658806264,12637,0.06351144885,211609,13365
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199015,211150,179756,12135,0.06097530337,19259,0.09677160013,179756,31394
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198972,180389,195001,18583,0.09339505056,3971,0.01995758197,195001,14612
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199003,221095,181206,22092,0.1110134018,17797,0.0894308126,181206,39889
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199026,187615,197972,11411,0.05733421764,1054,0.0052957905,197972,10357
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199033,202424,208703,3391,0.01703737571,9670,0.04858490803,208703,6279
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199015,190864,194211,8151,0.04095671181,4804,0.024138884,194211,3347
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199010,190040,201802,8970,0.0450731119,2792,0.01402944576,201802,11762
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198980,192975,218064,6005,0.03017891245,19084,0.0959091366,218064,25089
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198988,187689,192029,11299,0.05678231853,6959,0.03497195811,192029,4340
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198977,188839,178570,10138,0.05095061238,20407,0.1025595923,178570,10269
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198979,212018,220194,13039,0.06552952824,21215,0.1066192915,220194,8176
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,198979,202744,208493,3765,0.01892159474,9514,0.04781409093,208493,5749
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,xxhash64,21041998,21041998,k=8,k=14,unsafe_naive_merge,recoverable,pairwise,199042,184584,199694,14458,0.07263793571,652,0.003275690558,199694,15110
