algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199041,nan,196539,nan,nan,2502,0.01257027447,196539,nan
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199046,nan,196380,nan,nan,2666,0.01339388885,196380,nan
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198993,nan,199227,nan,nan,234,0.001175920761,199227,nan
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199014,nan,192400,nan,nan,6614,0.03323384285,192400,nan
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199015,nan,199996,nan,nan,981,0.004929276688,199996,nan
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198981,nan,204527,nan,nan,5546,0.02787200788,204527,nan
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198949,nan,210006,nan,nan,11057,0.05557705744,210006,nan
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199005,nan,197455,nan,nan,1550,0.007788749026,197455,nan
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198983,nan,191324,nan,nan,7659,0.03849072534,191324,nan
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199064,nan,201408,nan,nan,2344,0.0117751075,201408,nan
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198983,nan,194584,nan,nan,4399,0.02210741621,194584,nan
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198972,nan,203990,nan,nan,5018,0.02521962889,203990,nan
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199015,nan,190856,nan,nan,8159,0.04099690978,190856,nan
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198972,nan,194732,nan,nan,4240,0.02130953099,194732,nan
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199003,nan,202871,nan,nan,3868,0.01943689291,202871,nan
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199026,nan,192349,nan,nan,6677,0.03354838061,192349,nan
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199033,nan,204572,nan,nan,5539,0.0278295559,204572,nan
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199015,nan,196281,nan,nan,2734,0.01373765797,196281,nan
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199010,nan,206085,nan,nan,7075,0.03555097734,206085,nan
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198980,nan,204692,nan,nan,5712,0.02870640265,204692,nan
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198988,nan,198244,nan,nan,744,0.00373891893,198244,nan
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198977,nan,188842,nan,nan,10135,0.05093553526,188842,nan
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198979,nan,201949,nan,nan,2970,0.01492619824,201949,nan
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,198979,nan,210404,nan,nan,11425,0.0574181195,210404,nan
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,xxhash64,xxhash64,21041998,21041998,k=10,k=14,reject,recoverable,pairwise,199042,nan,200223,nan,nan,1181,0.005933421087,200223,nan
