algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199041,200925,201073,1884,0.009465386528,2032,0.01020895192,201073,148
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199046,201711,200739,2665,0.01338886489,1693,0.008505571576,200739,972
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198993,199287,198359,294,0.001477438905,634,0.00318604172,198359,928
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199014,201813,198761,2799,0.01406433718,253,0.001271267348,198761,3052
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,200282,196964,1267,0.006366354295,2051,0.01030575585,196964,3318
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198981,200512,195222,1531,0.007694201959,3759,0.01889125092,195222,5290
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198949,202137,198141,3188,0.01602420721,808,0.004061342354,198141,3996
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199005,199121,196280,116,0.0005828999271,2725,0.01369312329,196280,2841
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,202599,201094,3616,0.01817240669,2111,0.01060894649,201094,1505
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199064,202797,197196,3733,0.01875276293,1868,0.00938391673,197196,5601
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198983,198236,195399,747,0.003754089545,3584,0.01801158893,195399,2837
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,198829,197461,143,0.0007186940876,1511,0.007594033331,197461,1368
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,197416,197284,1599,0.008034570259,1731,0.008697836846,197284,132
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198972,199440,200803,468,0.002352089741,1831,0.009202299821,200803,1363
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199003,196441,199133,2562,0.01287417778,130,0.0006532564836,199133,2692
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199026,201681,199952,2655,0.01333996563,926,0.004652658447,199952,1729
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199033,198083,198966,950,0.004773077831,67,0.0003366275944,198966,883
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199015,198707,198499,308,0.001547622039,516,0.002592769389,198499,208
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199010,202008,197621,2998,0.01506456962,1389,0.006979548766,197621,4387
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198980,199988,199319,1008,0.005065835762,339,0.001703688813,199319,669
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198988,200162,197951,1174,0.005899853257,1037,0.00521136953,197951,2211
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198977,199713,198806,736,0.003698919976,171,0.0008593958096,198806,907
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198979,200177,200144,1198,0.006020735857,1165,0.005854889209,200144,33
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,198979,199480,199023,501,0.002517853643,44,0.0002211288628,199023,457
HyperLogLog++,merge_heterogeneous,25,10000000,24,21041998,splitmix64,xxhash64,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,199042,199605,196843,563,0.002828548749,2199,0.01104791953,196843,2762
