algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=21,normal,50,10000000,10000000,100000,21041998,100000,113955.06,4704217772,68587.30037,nan,0.6858730037,13955.06,13955.06,0.1395506,0.5238302,69317.22092,52383.02
Probabilistic Counting,L=21,normal,50,10000000,10000000,100000,42,100000,113955.08,6681941015,81743.14048,nan,0.8174314048,13955.08,13955.08,0.1395508,0.5760508,82116.05478,57605.08
Probabilistic Counting,L=21,normal,50,10000000,10000000,100000,137357,100000,128146.54,6575225472,81087.76401,nan,0.8108776401,28146.54,28146.54,0.2814654,0.6285962,85064.3796,62859.62
Probabilistic Counting,L=21,normal,50,10000000,10000000,100000,10032018,100000,114166.86,6323613797,79521.15314,nan,0.7952115314,14166.86,14166.86,0.1416686,0.6172726,79986.50788,61727.26
Probabilistic Counting,L=21,normal,50,10000000,10000000,100000,29042026,100000,116496.86,6413848222,80086.50462,nan,0.8008650462,16496.86,16496.86,0.1649686,0.550633,80979.73603,55063.3
Probabilistic Counting,L=21,normal,50,10000000,10000000,1000000,21041998,1000000,1457277.6,8.719571103e+11,933786.4372,nan,0.9337864372,457277.6,457277.6,0.4572776,0.82281564,1031319.917,822815.64
Probabilistic Counting,L=21,normal,50,10000000,10000000,1000000,42,1000000,1636895.66,7.144539973e+11,845253.8065,nan,0.8452538065,636895.66,636895.66,0.63689566,0.8396647,1051570.729,839664.7
Probabilistic Counting,L=21,normal,50,10000000,10000000,1000000,137357,1000000,1613172.52,6.85892714e+11,828186.4005,nan,0.8281864005,613172.52,613172.52,0.61317252,0.80916352,1023794.608,809163.52
Probabilistic Counting,L=21,normal,50,10000000,10000000,1000000,10032018,1000000,1575893.3,7.527075996e+11,867587.2288,nan,0.8675872288,575893.3,575893.3,0.5758933,0.83221846,1034072.793,832218.46
Probabilistic Counting,L=21,normal,50,10000000,10000000,1000000,29042026,1000000,1460666.62,7.511136995e+11,866668.16,nan,0.86666816,460666.62,460666.62,0.46066662,0.7678751,973809.6119,767875.1
Probabilistic Counting,L=21,normal,50,10000000,10000000,5000000,21041998,5000000,2711215,0,0,nan,0,-2288785,2288785,-0.457757,0.457757,2288785,2288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,5000000,42,5000000,2711215,0,0,nan,0,-2288785,2288785,-0.457757,0.457757,2288785,2288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,5000000,137357,5000000,2711215,0,0,nan,0,-2288785,2288785,-0.457757,0.457757,2288785,2288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,5000000,10032018,5000000,2711215,0,0,nan,0,-2288785,2288785,-0.457757,0.457757,2288785,2288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,5000000,29042026,5000000,2684102.84,3.675346099e+10,191711.9219,nan,0.03834238438,-2315897.16,2315897.16,-0.463179432,0.463179432,2323660.485,2315897.16
Probabilistic Counting,L=21,normal,50,10000000,10000000,10000000,21041998,10000000,2711215,0,0,nan,0,-7288785,7288785,-0.7288785,0.7288785,7288785,7288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,10000000,42,10000000,2711215,0,0,nan,0,-7288785,7288785,-0.7288785,0.7288785,7288785,7288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,10000000,137357,10000000,2711215,0,0,nan,0,-7288785,7288785,-0.7288785,0.7288785,7288785,7288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,10000000,10032018,10000000,2711215,0,0,nan,0,-7288785,7288785,-0.7288785,0.7288785,7288785,7288785
Probabilistic Counting,L=21,normal,50,10000000,10000000,10000000,29042026,10000000,2711215,0,0,nan,0,-7288785,7288785,-0.7288785,0.7288785,7288785,7288785
