algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=8,L=32",streaming,50,10000000,1,100000,21041998,1,101.4,0.2857142857,0.5345224838,0.08125,0.5345224838,100.4,100.4,100.4,100.4,100.4013944,100.4
LogLog,"k=8,L=32",streaming,50,10000000,102,100000,21041998,101.94,165.5,38.98979592,6.244180965,0.08125,0.0612534919,63.56,63.56,0.623504022,0.6235080567,63.85953335,63.56
LogLog,"k=8,L=32",streaming,50,10000000,203,100000,21041998,202.82,240.2,144.7755102,12.03226954,0.08125,0.05932486706,37.38,37.38,0.184301351,0.184293518,39.22116775,37.38
LogLog,"k=8,L=32",streaming,50,10000000,304,100000,21041998,303.58,323.14,387.3473469,19.68114191,0.08125,0.06483016639,19.56,19.56,0.06443112194,0.07231610783,27.52526113,21.96
LogLog,"k=8,L=32",streaming,50,10000000,405,100000,21041998,404.32,414.92,753.4628571,27.4492779,0.08125,0.06788998293,10.6,10.6,0.02621685793,0.05649302113,29.13897733,22.84
LogLog,"k=8,L=32",streaming,50,10000000,506,100000,21041998,504.82,513.28,1331.960816,36.49603836,0.08125,0.07229515147,8.46,8.46,0.01675844856,0.05478888293,37.07424982,27.66
LogLog,"k=8,L=32",streaming,50,10000000,607,100000,21041998,605.08,610.52,1801.111837,42.43950797,0.08125,0.07013867252,5.44,5.44,0.008990546705,0.05723910357,42.34902596,34.64
LogLog,"k=8,L=32",streaming,50,10000000,708,100000,21041998,705.44,713.18,3223.987347,56.78016684,0.08125,0.08048900948,7.74,7.74,0.01097187571,0.06534368129,56.96648137,46.1
LogLog,"k=8,L=32",streaming,50,10000000,809,100000,21041998,805.7,813.98,4259.407755,65.26413835,0.08125,0.08100302638,8.28,8.28,0.01027677796,0.06776761347,65.324115,54.6
LogLog,"k=8,L=32",streaming,50,10000000,910,100000,21041998,905.86,912.74,4588.482041,67.73833509,0.08125,0.07477792936,6.88,6.88,0.007594992604,0.06349156523,67.4388612,57.52
