algorithm,mode,pairs,sample_size,pair_index,dataset_seed,left_hash,right_hash,left_hash_seed,right_hash_seed,left_params,right_params,strategy,validity,topology,exact_union,estimate_merge,estimate_serial,error_merge_abs_exact,error_merge_rel_exact,error_serial_abs_exact,error_serial_rel_exact,baseline_homogeneous,delta_vs_baseline
HyperLogLog++,merge_heterogeneous,25,10000000,0,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899825,1996726,1895744,96901,0.05100522417,4081,0.002148092587,1895744,100982
HyperLogLog++,merge_heterogeneous,25,10000000,1,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899999,2012199,1902712,112200,0.05905266266,2713,0.001427895488,1902712,109487
HyperLogLog++,merge_heterogeneous,25,10000000,2,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899415,1991965,1914021,92550,0.04872552865,14606,0.00768973605,1914021,77944
HyperLogLog++,merge_heterogeneous,25,10000000,3,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899684,1994254,1901258,94570,0.04978196374,1574,0.0008285588551,1901258,92996
HyperLogLog++,merge_heterogeneous,25,10000000,4,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899939,1978306,1922329,78367,0.04124711372,22390,0.01178458887,1922329,55977
HyperLogLog++,merge_heterogeneous,25,10000000,5,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899803,2005525,1866109,105722,0.05564892781,33694,0.0177355231,1866109,139416
HyperLogLog++,merge_heterogeneous,25,10000000,6,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899775,1982183,1901009,82408,0.04337776842,1234,0.0006495506047,1901009,81174
HyperLogLog++,merge_heterogeneous,25,10000000,7,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900479,1977115,1922915,76636,0.04032457081,22436,0.01180544484,1922915,54200
HyperLogLog++,merge_heterogeneous,25,10000000,8,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899782,2007073,1911733,107291,0.05647542718,11951,0.006290721778,1911733,95340
HyperLogLog++,merge_heterogeneous,25,10000000,9,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900202,2004205,1926016,104003,0.05473260211,25814,0.0135848715,1926016,78189
HyperLogLog++,merge_heterogeneous,25,10000000,10,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900093,1998819,1890155,98726,0.0519585094,9938,0.005230270308,1890155,108664
HyperLogLog++,merge_heterogeneous,25,10000000,11,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899520,2012771,1909495,113251,0.05962085158,9975,0.005251326651,1909495,103276
HyperLogLog++,merge_heterogeneous,25,10000000,12,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899889,1989606,1901268,89717,0.04722223246,1379,0.0007258318775,1901268,88338
HyperLogLog++,merge_heterogeneous,25,10000000,13,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900236,2010225,1887109,109989,0.05788175784,13127,0.006908089311,1887109,123116
HyperLogLog++,merge_heterogeneous,25,10000000,14,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899776,2004265,1893201,104489,0.05500069482,6575,0.003460934342,1893201,111064
HyperLogLog++,merge_heterogeneous,25,10000000,15,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900065,2011183,1924566,111118,0.05848115722,24501,0.01289482202,1924566,86617
HyperLogLog++,merge_heterogeneous,25,10000000,16,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900115,1974662,1910653,74547,0.03923288854,10538,0.005545980112,1910653,64009
HyperLogLog++,merge_heterogeneous,25,10000000,17,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900443,1993120,1885361,92677,0.04876599824,15082,0.007936044385,1885361,107759
HyperLogLog++,merge_heterogeneous,25,10000000,18,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900447,2020320,1917878,119873,0.06307621312,17431,0.00917205268,1917878,102442
HyperLogLog++,merge_heterogeneous,25,10000000,19,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900015,2012609,1900163,112594,0.05925953216,148,7.789412189e-05,1900163,112446
HyperLogLog++,merge_heterogeneous,25,10000000,20,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900150,1997883,1903139,97733,0.05143436045,2989,0.001573033708,1903139,94744
HyperLogLog++,merge_heterogeneous,25,10000000,21,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899601,1985864,1887791,86263,0.04541111528,11810,0.006217095064,1887791,98073
HyperLogLog++,merge_heterogeneous,25,10000000,22,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1900370,2027653,1911331,127283,0.06697800955,10961,0.005767824161,1911331,116322
HyperLogLog++,merge_heterogeneous,25,10000000,23,21041998,xxhash64,siphash24,21041998,21041998,k=14,k=14,unsafe_naive_merge,invalid,pairwise,1899707,1995687,1904456,95980,0.05052358074,4749,0.002499859189,1904456,91231
