algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=26,normal,50,10000000,10000000,100000,21041998,100000,113955.06,4704217772,68587.30037,nan,0.6858730037,13955.06,13955.06,0.1395506,0.5238302,69317.22092,52383.02
Probabilistic Counting,L=26,normal,50,10000000,10000000,100000,42,100000,113955.08,6681941015,81743.14048,nan,0.8174314048,13955.08,13955.08,0.1395508,0.5760508,82116.05478,57605.08
Probabilistic Counting,L=26,normal,50,10000000,10000000,100000,137357,100000,128146.54,6575225472,81087.76401,nan,0.8108776401,28146.54,28146.54,0.2814654,0.6285962,85064.3796,62859.62
Probabilistic Counting,L=26,normal,50,10000000,10000000,100000,10032018,100000,114166.86,6323613797,79521.15314,nan,0.7952115314,14166.86,14166.86,0.1416686,0.6172726,79986.50788,61727.26
Probabilistic Counting,L=26,normal,50,10000000,10000000,100000,29042026,100000,116496.86,6413848222,80086.50462,nan,0.8008650462,16496.86,16496.86,0.1649686,0.550633,80979.73603,55063.3
Probabilistic Counting,L=26,normal,50,10000000,10000000,1000000,21041998,1000000,1565726.2,1.437510052e+12,1198962.073,nan,1.198962073,565726.2,565726.2,0.5657262,0.93126424,1314840.669,931264.24
Probabilistic Counting,L=26,normal,50,10000000,10000000,1000000,42,1000000,1691119.96,9.803538843e+11,990128.2161,nan,0.9901282161,691119.96,691119.96,0.69111996,0.893889,1199330.482,893889
Probabilistic Counting,L=26,normal,50,10000000,10000000,1000000,137357,1000000,1721621.12,1.21694242e+12,1103151.132,nan,1.103151132,721621.12,721621.12,0.72162112,0.91761212,1308946.375,917612.12
Probabilistic Counting,L=26,normal,50,10000000,10000000,1000000,10032018,1000000,1792790.5,2.707390411e+12,1645414.966,nan,1.645414966,792790.5,792790.5,0.7927905,1.04911566,1811562.69,1049115.66
Probabilistic Counting,L=26,normal,50,10000000,10000000,1000000,29042026,1000000,1460666.62,7.511136995e+11,866668.16,nan,0.86666816,460666.62,460666.62,0.46066662,0.7678751,973809.6119,767875.1
Probabilistic Counting,L=26,normal,50,10000000,10000000,5000000,21041998,5000000,6778037.5,4.117884735e+13,6417074.672,nan,1.283414934,1778037.5,1778037.5,0.3556075,0.77674394,6596717.953,3883719.7
Probabilistic Counting,L=26,normal,50,10000000,10000000,5000000,42,5000000,5964673,3.330311152e+13,5770884.812,nan,1.154176962,964673,964673,0.1929346,0.70562244,5793758.994,3528112.2
Probabilistic Counting,L=26,normal,50,10000000,10000000,5000000,137357,5000000,6832261.8,3.907565085e+13,6251051.979,nan,1.250210396,1832261.8,1832261.8,0.36645236,0.84251964,6453783.474,4212598.2
Probabilistic Counting,L=26,normal,50,10000000,10000000,5000000,10032018,5000000,6073121.6,3.467123934e+13,5888228.88,nan,1.177645776,1073121.6,1073121.6,0.21462432,0.76393272,5927006.371,3819663.6
Probabilistic Counting,L=26,normal,50,10000000,10000000,5000000,29042026,5000000,6696701.04,3.813431301e+13,6175298.617,nan,1.235059723,1696701.04,1696701.04,0.339340208,0.789631792,6344321.963,3948158.96
Probabilistic Counting,L=26,normal,50,10000000,10000000,10000000,21041998,10000000,21689720,0,0,nan,0,11689720,11689720,1.168972,1.168972,11689720,11689720
Probabilistic Counting,L=26,normal,50,10000000,10000000,10000000,42,10000000,21689720,0,0,nan,0,11689720,11689720,1.168972,1.168972,11689720,11689720
Probabilistic Counting,L=26,normal,50,10000000,10000000,10000000,137357,10000000,21689720,0,0,nan,0,11689720,11689720,1.168972,1.168972,11689720,11689720
Probabilistic Counting,L=26,normal,50,10000000,10000000,10000000,10032018,10000000,21689720,0,0,nan,0,11689720,11689720,1.168972,1.168972,11689720,11689720
Probabilistic Counting,L=26,normal,50,10000000,10000000,10000000,29042026,10000000,21689720,0,0,nan,0,11689720,11689720,1.168972,1.168972,11689720,11689720
