algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_hat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=4,L=32",streaming,50,10000000,1,100000,21041998,1,1,0,0,0.26,0,0,0,0,0,0,0
HyperLogLog,"k=4,L=32",streaming,50,10000000,1539,100000,21041998,16,16.92,20.76897959,4.557299594,0.26,0.2848312246,0.92,0.92,0.0575,0.2325,4.604345773,3.72
HyperLogLog,"k=4,L=32",streaming,50,10000000,4616,100000,21041998,47,49.78,149.0322449,12.20787635,0.26,0.2597420499,2.78,2.78,0.05914893617,0.1757446809,12.40080643,8.26
HyperLogLog,"k=4,L=32",streaming,50,10000000,6154,100000,21041998,62,62.7,318.5408163,17.8477118,0.26,0.2878663193,0.7,0.7,0.01129032258,0.1983870968,17.68219443,12.3
HyperLogLog,"k=4,L=32",streaming,50,10000000,7693,100000,21041998,77,79.02,451.0404082,21.23771193,0.26,0.2758144407,2.02,2.02,0.02623376623,0.2002597403,21.12107952,15.42
HyperLogLog,"k=4,L=32",streaming,50,10000000,10770,100000,21041998,108,113.64,972.3983673,31.1833027,0.26,0.2887342843,5.64,5.64,0.05222222222,0.212962963,31.3808859,23
HyperLogLog,"k=4,L=32",streaming,50,10000000,12308,100000,21041998,124,129.8,1311.632653,36.21646936,0.26,0.2920683013,5.8,5.8,0.04677419355,0.2061290323,36.31859028,25.56
HyperLogLog,"k=4,L=32",streaming,50,10000000,13847,100000,21041998,139,145.96,1594.85551,39.9356421,0.26,0.2873067777,6.96,6.96,0.05007194245,0.2178417266,40.14224707,30.28
HyperLogLog,"k=4,L=32",streaming,50,10000000,16923,100000,21041998,170,176.2,1765.836735,42.0218602,0.26,0.2471874129,6.2,6.2,0.03647058824,0.1910588235,42.05900617,32.48
HyperLogLog,"k=4,L=32",streaming,50,10000000,18462,100000,21041998,185,195.78,2349.848571,48.47523668,0.26,0.2620283064,10.78,10.78,0.05827027027,0.2059459459,49.18394047,38.1
HyperLogLog,"k=4,L=32",streaming,50,10000000,20000,100000,21041998,200,214.76,3984.471837,63.12267292,0.26,0.3156133646,14.76,14.76,0.0738,0.2384,64.20778769,47.68
HyperLogLog,"k=4,L=32",streaming,50,10000000,23077,100000,21041998,231,240.32,4822.630204,69.44515969,0.26,0.3006283969,9.32,9.32,0.04034632035,0.2422510823,69.37607657,55.96
HyperLogLog,"k=4,L=32",streaming,50,10000000,24616,100000,21041998,247,253.56,4869.924898,69.78484719,0.26,0.2825297457,6.56,6.56,0.02655870445,0.2310931174,69.39423607,57.08
HyperLogLog,"k=4,L=32",streaming,50,10000000,26154,100000,21041998,262,261.12,4568.107755,67.58777815,0.26,0.2579686189,-0.88,0.88,-0.003358778626,0.2102290076,66.91427351,55.08
HyperLogLog,"k=4,L=32",streaming,50,10000000,29231,100000,21041998,293,286.6,5050.122449,71.06421356,0.26,0.242539978,-6.4,6.4,-0.02184300341,0.1946757679,70.6404983,57.04
HyperLogLog,"k=4,L=32",streaming,50,10000000,30769,100000,21041998,308,304.04,6678.039184,81.71927058,0.26,0.2653223071,-3.96,3.96,-0.01285714286,0.1977922078,80.99481465,60.92
HyperLogLog,"k=4,L=32",streaming,50,10000000,32308,100000,21041998,324,315.1,6608.785714,81.2944384,0.26,0.2509087605,-8.9,8.9,-0.0274691358,0.1912962963,80.96801838,61.98
HyperLogLog,"k=4,L=32",streaming,50,10000000,35385,100000,21041998,354,347.28,7235.47102,85.06157194,0.26,0.2402869264,-6.72,6.72,-0.01898305085,0.188700565,84.47437481,66.8
HyperLogLog,"k=4,L=32",streaming,50,10000000,36923,100000,21041998,370,356.82,7679.089388,87.6304136,0.26,0.2368389557,-13.18,13.18,-0.03562162162,0.193027027,87.7451993,71.42
