algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=14,merge,25,10000000,0,21041998,1917521,1917521,0,0
HyperLogLog++,k=14,merge,25,10000000,1,21041998,1933091,1933091,0,0
HyperLogLog++,k=14,merge,25,10000000,2,21041998,1911443,1911443,0,0
HyperLogLog++,k=14,merge,25,10000000,3,21041998,1925498,1925498,0,0
HyperLogLog++,k=14,merge,25,10000000,4,21041998,1877365,1877365,0,0
HyperLogLog++,k=14,merge,25,10000000,5,21041998,1898762,1898762,0,0
HyperLogLog++,k=14,merge,25,10000000,6,21041998,1903435,1903435,0,0
HyperLogLog++,k=14,merge,25,10000000,7,21041998,1894462,1894462,0,0
HyperLogLog++,k=14,merge,25,10000000,8,21041998,1922545,1922545,0,0
HyperLogLog++,k=14,merge,25,10000000,9,21041998,1919876,1919876,0,0
HyperLogLog++,k=14,merge,25,10000000,10,21041998,1881175,1881175,0,0
HyperLogLog++,k=14,merge,25,10000000,11,21041998,1917986,1917986,0,0
HyperLogLog++,k=14,merge,25,10000000,12,21041998,1876010,1876010,0,0
HyperLogLog++,k=14,merge,25,10000000,13,21041998,1895651,1895651,0,0
HyperLogLog++,k=14,merge,25,10000000,14,21041998,1894627,1894627,0,0
HyperLogLog++,k=14,merge,25,10000000,15,21041998,1905154,1905154,0,0
HyperLogLog++,k=14,merge,25,10000000,16,21041998,1902482,1902482,0,0
HyperLogLog++,k=14,merge,25,10000000,17,21041998,1899692,1899692,0,0
HyperLogLog++,k=14,merge,25,10000000,18,21041998,1887412,1887412,0,0
HyperLogLog++,k=14,merge,25,10000000,19,21041998,1869199,1869199,0,0
HyperLogLog++,k=14,merge,25,10000000,20,21041998,1935848,1935848,0,0
HyperLogLog++,k=14,merge,25,10000000,21,21041998,1897858,1897858,0,0
HyperLogLog++,k=14,merge,25,10000000,22,21041998,1929213,1929213,0,0
HyperLogLog++,k=14,merge,25,10000000,23,21041998,1921637,1921637,0,0
HyperLogLog++,k=14,merge,25,10000000,24,21041998,1885587,1885587,0,0
